Instrument:,NH3-211205141,,,,,,,
Name:,Biosolids Dewatering,,,,,,,
Time Zone Offset (Minutes):,-240,,,,,,,
Orignal File Name:,"C:\Users\Phil.Bennington\OneDrive - City of Dayton\G-Drive\Phil.Bennington\CLARKSON_UNIVERSITY_PhD Program\Dessertation\NH3-211205141_[3-19-2024, 7-49-44 AM --- 4-23-2024, 9-28-44 AM].acrudata",,,,,,,
Session ID:,36963,,,,,,,
Session 1st Title:,"NH3-211205141_[3-19-2024, 7-49-44 AM --- 4-23-2024, 9-28-44 AM]",,,,,,,
Session 2nd Title:,Surge Tank ,,,,,,,
Session Start:,"3/19/2024, 7:49:44 AM",,,,,,,
Session End:,"4/23/2024, 9:28:44 AM",,,,,,,
,,,,,,,,
Time Stamp,Battery (Volts),Temperature (°F),Humidity (%),NH3 (PPM),ISO time,,,Dosage (mg/L)
"3/21/2024, 9:13:44 AM",3.646,51.4,85.3,9,2024-03-21T13:13:44.000Z,,,982
"3/21/2024, 9:16:44 AM",3.646,51.4,85.3,9,2024-03-21T13:16:44.000Z,,,982
"3/21/2024, 9:19:44 AM",3.646,51.6,85.3,9,2024-03-21T13:19:44.000Z,,,982
"3/21/2024, 9:22:44 AM",3.646,51.6,85.3,9,2024-03-21T13:22:44.000Z,,,982
"3/21/2024, 9:25:44 AM",3.646,51.8,85.3,9,2024-03-21T13:25:44.000Z,,,982
"3/21/2024, 9:28:44 AM",3.646,51.8,85.3,9,2024-03-21T13:28:44.000Z,,,982
"3/21/2024, 9:31:44 AM",3.646,51.8,85.4,9,2024-03-21T13:31:44.000Z,,,982
"3/21/2024, 9:34:44 AM",3.646,52,85.4,9,2024-03-21T13:34:44.000Z,,,982
"3/21/2024, 9:37:44 AM",3.646,52,85.4,9,2024-03-21T13:37:44.000Z,,,982
"3/21/2024, 9:40:44 AM",3.646,52.2,85.4,9,2024-03-21T13:40:44.000Z,,,982
"3/21/2024, 9:43:44 AM",3.646,52.2,85.4,9,2024-03-21T13:43:44.000Z,,,982
"3/21/2024, 9:46:44 AM",3.646,52.3,85.4,9,2024-03-21T13:46:44.000Z,,,982
"3/21/2024, 9:49:44 AM",3.646,52.5,85.4,9,2024-03-21T13:49:44.000Z,,,982
"3/21/2024, 9:52:44 AM",3.646,52.7,85.4,10,2024-03-21T13:52:44.000Z,,,982
"3/21/2024, 9:55:44 AM",3.646,52.9,85.5,10,2024-03-21T13:55:44.000Z,,,982
"3/21/2024, 9:58:44 AM",3.646,53.2,85.5,10,2024-03-21T13:58:44.000Z,,,982
"3/21/2024, 10:01:44 AM",3.645,53.4,85.6,10,2024-03-21T14:01:44.000Z,,,982
"3/21/2024, 10:04:44 AM",3.646,53.8,85.6,10,2024-03-21T14:04:44.000Z,,,982
"3/21/2024, 10:07:44 AM",3.646,54,85.6,10,2024-03-21T14:07:44.000Z,,,982
"3/21/2024, 10:10:44 AM",3.646,54,85.6,10,2024-03-21T14:10:44.000Z,,,982
"3/21/2024, 10:13:44 AM",3.646,54.3,85.6,10,2024-03-21T14:13:44.000Z,,,982
"3/21/2024, 10:16:44 AM",3.646,54.5,85.6,10,2024-03-21T14:16:44.000Z,,,982
"3/21/2024, 10:19:44 AM",3.646,54.7,85.7,10,2024-03-21T14:19:44.000Z,,,982
"3/21/2024, 10:22:44 AM",3.646,55,85.7,10,2024-03-21T14:22:44.000Z,,,982
"3/21/2024, 10:25:44 AM",3.646,55.2,85.7,10,2024-03-21T14:25:44.000Z,,,982
"3/21/2024, 10:28:44 AM",3.646,55.4,85.7,10,2024-03-21T14:28:44.000Z,,,982
"3/21/2024, 10:31:44 AM",3.646,55.8,85.8,10,2024-03-21T14:31:44.000Z,,,982
"3/21/2024, 10:34:44 AM",3.646,55.9,85.8,10,2024-03-21T14:34:44.000Z,,,982
"3/21/2024, 10:37:44 AM",3.647,56.3,85.8,10,2024-03-21T14:37:44.000Z,,,982
"3/21/2024, 10:40:44 AM",3.646,56.5,85.8,10,2024-03-21T14:40:44.000Z,,,982
"3/21/2024, 10:43:44 AM",3.646,56.7,85.9,10,2024-03-21T14:43:44.000Z,,,982
"3/21/2024, 10:46:44 AM",3.646,56.8,85.9,10,2024-03-21T14:46:44.000Z,,,982
"3/21/2024, 10:49:44 AM",3.647,57,85.9,10,2024-03-21T14:49:44.000Z,,,982
"3/21/2024, 10:52:44 AM",3.647,57.2,85.9,10,2024-03-21T14:52:44.000Z,,,982
"3/21/2024, 10:55:44 AM",3.647,57.6,86,10,2024-03-21T14:55:44.000Z,,,982
"3/21/2024, 10:58:44 AM",3.647,57.7,86,11,2024-03-21T14:58:44.000Z,,,982
"3/21/2024, 11:01:44 AM",3.647,58.1,86.1,11,2024-03-21T15:01:44.000Z,,,982
"3/21/2024, 11:04:44 AM",3.647,58.5,86.1,10,2024-03-21T15:04:44.000Z,,,982
"3/21/2024, 11:07:44 AM",3.647,58.8,86.1,11,2024-03-21T15:07:44.000Z,,,982
"3/21/2024, 11:10:44 AM",3.647,59,86.1,10,2024-03-21T15:10:44.000Z,,,982
"3/21/2024, 11:13:44 AM",3.647,59,86.1,10,2024-03-21T15:13:44.000Z,,,982
"3/21/2024, 11:16:44 AM",3.647,59.2,86.1,11,2024-03-21T15:16:44.000Z,,,982
"3/21/2024, 11:19:44 AM",3.648,59.5,86.1,11,2024-03-21T15:19:44.000Z,,,982
"3/21/2024, 11:22:44 AM",3.648,59.9,86.2,11,2024-03-21T15:22:44.000Z,,,982
"3/21/2024, 11:25:44 AM",3.647,60.3,86.2,11,2024-03-21T15:25:44.000Z,,,982
"3/21/2024, 11:28:44 AM",3.648,60.6,86.3,11,2024-03-21T15:28:44.000Z,,,982
"3/21/2024, 11:31:44 AM",3.647,60.8,86.3,11,2024-03-21T15:31:44.000Z,,,982
"3/21/2024, 11:34:44 AM",3.648,61.2,86.4,11,2024-03-21T15:34:44.000Z,,,982
"3/21/2024, 11:37:44 AM",3.648,61.5,86.4,11,2024-03-21T15:37:44.000Z,,,982
"3/21/2024, 11:40:44 AM",3.648,61.7,86.4,11,2024-03-21T15:40:44.000Z,,,982
"3/21/2024, 11:43:44 AM",3.648,62.1,86.4,11,2024-03-21T15:43:44.000Z,,,982
"3/21/2024, 11:46:44 AM",3.648,62.4,86.4,11,2024-03-21T15:46:44.000Z,,,982
"3/21/2024, 11:49:44 AM",3.649,62.6,86.5,11,2024-03-21T15:49:44.000Z,,,982
"3/21/2024, 11:52:44 AM",3.648,63,86.5,11,2024-03-21T15:52:44.000Z,,,982
"3/21/2024, 11:55:44 AM",3.648,63.1,86.5,11,2024-03-21T15:55:44.000Z,,,982
"3/21/2024, 11:58:44 AM",3.648,63.5,86.5,11,2024-03-21T15:58:44.000Z,,,982
"3/21/2024, 12:01:44 PM",3.649,63.7,86.6,11,2024-03-21T16:01:44.000Z,,,982
"3/21/2024, 12:04:44 PM",3.649,64,86.6,11,2024-03-21T16:04:44.000Z,,,982
"3/21/2024, 12:07:44 PM",3.649,64.2,86.6,11,2024-03-21T16:07:44.000Z,,,982
"3/21/2024, 12:10:44 PM",3.649,64.6,86.7,11,2024-03-21T16:10:44.000Z,,,982
"3/21/2024, 12:13:44 PM",3.649,64.8,86.7,11,2024-03-21T16:13:44.000Z,,,982
"3/21/2024, 12:16:44 PM",3.649,65.1,86.7,12,2024-03-21T16:16:44.000Z,,,982
"3/21/2024, 12:19:44 PM",3.649,65.3,86.8,11,2024-03-21T16:19:44.000Z,,,982
"3/21/2024, 12:22:44 PM",3.649,65.7,86.8,11,2024-03-21T16:22:44.000Z,,,982
"3/21/2024, 12:25:44 PM",3.649,65.8,86.8,11,2024-03-21T16:25:44.000Z,,,982
"3/21/2024, 12:28:44 PM",3.65,66,86.8,11,2024-03-21T16:28:44.000Z,,,982
"3/21/2024, 12:31:44 PM",3.65,66.2,86.8,12,2024-03-21T16:31:44.000Z,,,982
"3/21/2024, 12:34:44 PM",3.65,66.6,86.9,12,2024-03-21T16:34:44.000Z,,,982
"3/21/2024, 12:37:44 PM",3.65,66.9,86.9,12,2024-03-21T16:37:44.000Z,,,982
"3/21/2024, 12:40:44 PM",3.65,67.3,86.9,12,2024-03-21T16:40:44.000Z,,,982
"3/21/2024, 12:43:44 PM",3.65,67.6,87,12,2024-03-21T16:43:44.000Z,,,982
"3/21/2024, 12:46:44 PM",3.649,68,87,12,2024-03-21T16:46:44.000Z,,,982
"3/21/2024, 12:49:44 PM",3.65,68.2,87,12,2024-03-21T16:49:44.000Z,,,982
"3/21/2024, 12:52:44 PM",3.65,68.4,87,12,2024-03-21T16:52:44.000Z,,,982
"3/21/2024, 12:55:44 PM",3.65,68.5,87,12,2024-03-21T16:55:44.000Z,,,982
"3/21/2024, 12:58:44 PM",3.65,68.9,87.1,12,2024-03-21T16:58:44.000Z,,,982
"3/21/2024, 1:01:44 PM",3.65,69.1,87.1,12,2024-03-21T17:01:44.000Z,,,982
"3/21/2024, 1:04:44 PM",3.651,69.1,87.1,12,2024-03-21T17:04:44.000Z,,,982
"3/21/2024, 1:07:44 PM",3.65,69.1,87.1,11,2024-03-21T17:07:44.000Z,,,982
"3/21/2024, 1:10:44 PM",3.651,69.3,87.1,11,2024-03-21T17:10:44.000Z,,,982
"3/21/2024, 1:13:44 PM",3.651,69.3,87.1,11,2024-03-21T17:13:44.000Z,,,982
"3/21/2024, 1:16:44 PM",3.651,69.4,87.2,11,2024-03-21T17:16:44.000Z,,,982
"3/21/2024, 1:19:44 PM",3.651,69.4,87.2,11,2024-03-21T17:19:44.000Z,,,982
"3/21/2024, 1:22:44 PM",3.651,69.6,87.2,11,2024-03-21T17:22:44.000Z,,,982
"3/21/2024, 1:25:44 PM",3.651,69.8,87.2,11,2024-03-21T17:25:44.000Z,,,982
"3/21/2024, 1:28:44 PM",3.651,69.8,87.2,11,2024-03-21T17:28:44.000Z,,,982
"3/21/2024, 1:31:44 PM",3.651,70,87.3,11,2024-03-21T17:31:44.000Z,,,982
"3/21/2024, 1:34:44 PM",3.651,70.2,87.3,11,2024-03-21T17:34:44.000Z,,,982
"3/21/2024, 1:37:44 PM",3.651,70.2,87.3,11,2024-03-21T17:37:44.000Z,,,982
"3/21/2024, 1:40:44 PM",3.651,70.2,87.3,11,2024-03-21T17:40:44.000Z,,,982
"3/21/2024, 1:43:44 PM",3.651,70.3,87.3,11,2024-03-21T17:43:44.000Z,,,982
"3/21/2024, 1:46:44 PM",3.651,70.5,87.3,11,2024-03-21T17:46:44.000Z,,,982
"3/21/2024, 1:49:44 PM",3.651,70.7,87.4,11,2024-03-21T17:49:44.000Z,,,982
"3/21/2024, 1:52:44 PM",3.651,70.9,87.4,11,2024-03-21T17:52:44.000Z,,,982
"3/21/2024, 1:55:44 PM",3.652,71.2,87.5,11,2024-03-21T17:55:44.000Z,,,982
"3/21/2024, 1:58:44 PM",3.651,71.6,87.5,11,2024-03-21T17:58:44.000Z,,,982
"3/21/2024, 2:01:44 PM",3.652,71.8,87.5,11,2024-03-21T18:01:44.000Z,,,982
"3/21/2024, 2:04:44 PM",3.651,72,87.5,11,2024-03-21T18:04:44.000Z,,,982
"3/21/2024, 2:07:44 PM",3.652,72.1,87.5,11,2024-03-21T18:07:44.000Z,,,982
"3/21/2024, 2:10:44 PM",3.652,72.1,87.6,11,2024-03-21T18:10:44.000Z,,,982
"3/21/2024, 2:13:44 PM",3.652,72.3,87.6,11,2024-03-21T18:13:44.000Z,,,982
"3/21/2024, 2:16:44 PM",3.652,72.3,87.6,11,2024-03-21T18:16:44.000Z,,,982
"3/21/2024, 2:19:44 PM",3.652,72.5,87.6,11,2024-03-21T18:19:44.000Z,,,982
"3/21/2024, 2:22:44 PM",3.652,72.7,87.6,11,2024-03-21T18:22:44.000Z,,,982
"3/21/2024, 2:25:44 PM",3.652,72.7,87.6,11,2024-03-21T18:25:44.000Z,,,982
"3/21/2024, 2:28:44 PM",3.652,72.9,87.7,11,2024-03-21T18:28:44.000Z,,,982
"3/21/2024, 2:31:44 PM",3.652,73,87.7,11,2024-03-21T18:31:44.000Z,,,982
"3/21/2024, 2:34:44 PM",3.652,73.4,87.7,11,2024-03-21T18:34:44.000Z,,,982
"3/21/2024, 2:37:44 PM",3.652,73.6,87.8,11,2024-03-21T18:37:44.000Z,,,982
"3/21/2024, 2:40:44 PM",3.652,73.9,87.8,11,2024-03-21T18:40:44.000Z,,,982
"3/21/2024, 2:43:44 PM",3.652,74.3,87.8,11,2024-03-21T18:43:44.000Z,,,982
"3/21/2024, 2:46:44 PM",3.652,74.5,87.8,11,2024-03-21T18:46:44.000Z,,,982
"3/21/2024, 2:49:44 PM",3.652,74.8,87.9,11,2024-03-21T18:49:44.000Z,,,982
"3/21/2024, 2:52:44 PM",3.652,75,87.9,11,2024-03-21T18:52:44.000Z,,,982
"3/21/2024, 2:55:44 PM",3.652,75,87.9,11,2024-03-21T18:55:44.000Z,,,982
"3/21/2024, 2:58:44 PM",3.652,75,87.9,11,2024-03-21T18:58:44.000Z,,,982
"3/21/2024, 3:01:44 PM",3.652,75,87.9,11,2024-03-21T19:01:44.000Z,,,982
"3/21/2024, 3:04:44 PM",3.653,75,87.9,11,2024-03-21T19:04:44.000Z,,,982
"3/21/2024, 3:07:44 PM",3.652,74.8,87.9,11,2024-03-21T19:07:44.000Z,,,982
"3/21/2024, 3:10:44 PM",3.652,74.8,87.9,11,2024-03-21T19:10:44.000Z,,,982
"3/21/2024, 3:13:44 PM",3.653,74.8,87.9,11,2024-03-21T19:13:44.000Z,,,982
"3/21/2024, 3:16:44 PM",3.653,74.7,87.9,11,2024-03-21T19:16:44.000Z,,,982
"3/21/2024, 3:19:44 PM",3.653,74.5,87.9,11,2024-03-21T19:19:44.000Z,,,982
"3/21/2024, 3:22:44 PM",3.653,74.5,87.9,11,2024-03-21T19:22:44.000Z,,,982
"3/21/2024, 3:25:44 PM",3.653,74.3,87.9,11,2024-03-21T19:25:44.000Z,,,982
"3/21/2024, 3:28:44 PM",3.653,74.1,87.9,11,2024-03-21T19:28:44.000Z,,,982
"3/21/2024, 3:31:44 PM",3.653,73.9,87.9,11,2024-03-21T19:31:44.000Z,,,982
"3/21/2024, 3:34:44 PM",3.653,73.9,87.8,11,2024-03-21T19:34:44.000Z,,,982
"3/21/2024, 3:37:44 PM",3.653,73.8,87.9,11,2024-03-21T19:37:44.000Z,,,982
"3/21/2024, 3:40:44 PM",3.653,73.6,87.8,11,2024-03-21T19:40:44.000Z,,,982
"3/21/2024, 3:43:44 PM",3.653,73.4,87.8,11,2024-03-21T19:43:44.000Z,,,982
"3/21/2024, 3:46:44 PM",3.653,73.2,87.8,11,2024-03-21T19:46:44.000Z,,,982
"3/21/2024, 3:49:44 PM",3.653,73,87.8,11,2024-03-21T19:49:44.000Z,,,982
"3/21/2024, 3:52:44 PM",3.653,73,87.8,11,2024-03-21T19:52:44.000Z,,,982
"3/21/2024, 3:55:44 PM",3.653,73.2,87.8,11,2024-03-21T19:55:44.000Z,,,982
"3/21/2024, 3:58:44 PM",3.653,73.2,87.8,11,2024-03-21T19:58:44.000Z,,,982
"3/21/2024, 4:01:44 PM",3.653,73.2,87.8,11,2024-03-21T20:01:44.000Z,,,982
"3/21/2024, 4:04:44 PM",3.653,73.4,87.8,11,2024-03-21T20:04:44.000Z,,,982
"3/21/2024, 4:07:44 PM",3.653,73.2,87.8,12,2024-03-21T20:07:44.000Z,,,982
"3/21/2024, 4:10:44 PM",3.653,73.2,87.9,12,2024-03-21T20:10:44.000Z,,,982
"3/21/2024, 4:13:44 PM",3.653,73,87.9,12,2024-03-21T20:13:44.000Z,,,982
"3/21/2024, 4:16:44 PM",3.653,73.2,87.9,12,2024-03-21T20:16:44.000Z,,,982
"3/21/2024, 4:19:44 PM",3.653,73,87.9,12,2024-03-21T20:19:44.000Z,,,982
"3/21/2024, 4:22:44 PM",3.653,73.2,87.9,12,2024-03-21T20:22:44.000Z,,,982
"3/21/2024, 4:25:44 PM",3.653,73.2,87.9,12,2024-03-21T20:25:44.000Z,,,982
"3/21/2024, 4:28:44 PM",3.653,73.2,87.9,12,2024-03-21T20:28:44.000Z,,,982
"3/21/2024, 4:31:44 PM",3.653,73,87.9,12,2024-03-21T20:31:44.000Z,,,982
"3/21/2024, 4:34:44 PM",3.653,73,87.9,12,2024-03-21T20:34:44.000Z,,,982
"3/21/2024, 4:37:44 PM",3.653,73,87.9,12,2024-03-21T20:37:44.000Z,,,982
"3/21/2024, 4:40:44 PM",3.653,73,87.9,12,2024-03-21T20:40:44.000Z,,,982
"3/21/2024, 4:43:44 PM",3.653,73,88,12,2024-03-21T20:43:44.000Z,,,982
"3/21/2024, 4:46:44 PM",3.653,73,88,12,2024-03-21T20:46:44.000Z,,,982
"3/21/2024, 4:49:44 PM",3.653,73.2,88,12,2024-03-21T20:49:44.000Z,,,982
"3/21/2024, 4:52:44 PM",3.653,73,88,12,2024-03-21T20:52:44.000Z,,,982
"3/21/2024, 4:55:44 PM",3.653,73,88,12,2024-03-21T20:55:44.000Z,,,982
"3/21/2024, 4:58:44 PM",3.653,73,88,12,2024-03-21T20:58:44.000Z,,,982
"3/21/2024, 5:01:44 PM",3.653,72.9,88,12,2024-03-21T21:01:44.000Z,,,982
"3/21/2024, 5:04:44 PM",3.653,72.9,88,12,2024-03-21T21:04:44.000Z,,,982
"3/21/2024, 5:07:44 PM",3.653,72.7,88,12,2024-03-21T21:07:44.000Z,,,982
"3/21/2024, 5:10:44 PM",3.653,72.7,88,12,2024-03-21T21:10:44.000Z,,,982
"3/21/2024, 5:13:44 PM",3.653,72.7,88,12,2024-03-21T21:13:44.000Z,,,982
"3/21/2024, 5:16:44 PM",3.654,72.7,88,12,2024-03-21T21:16:44.000Z,,,982
"3/21/2024, 5:19:44 PM",3.653,72.5,88,12,2024-03-21T21:19:44.000Z,,,982
"3/21/2024, 5:22:44 PM",3.653,72.5,88,12,2024-03-21T21:22:44.000Z,,,982
"3/21/2024, 5:25:44 PM",3.653,72.3,88,12,2024-03-21T21:25:44.000Z,,,982
"3/21/2024, 5:28:44 PM",3.654,72.3,88,11,2024-03-21T21:28:44.000Z,,,982
"3/21/2024, 5:31:44 PM",3.653,72.1,87.9,11,2024-03-21T21:31:44.000Z,,,982
"3/21/2024, 5:34:44 PM",3.653,72,87.9,11,2024-03-21T21:34:44.000Z,,,982
"3/21/2024, 5:37:44 PM",3.653,71.8,87.9,11,2024-03-21T21:37:44.000Z,,,982
"3/21/2024, 5:40:44 PM",3.653,71.6,87.9,11,2024-03-21T21:40:44.000Z,,,982
"3/21/2024, 5:43:44 PM",3.653,71.4,87.9,11,2024-03-21T21:43:44.000Z,,,982
"3/21/2024, 5:46:44 PM",3.654,71.4,87.9,11,2024-03-21T21:46:44.000Z,,,982
"3/21/2024, 5:49:44 PM",3.654,71.2,87.9,11,2024-03-21T21:49:44.000Z,,,982
"3/21/2024, 5:52:44 PM",3.653,71.2,87.9,11,2024-03-21T21:52:44.000Z,,,982
"3/21/2024, 5:55:44 PM",3.653,71.2,87.9,11,2024-03-21T21:55:44.000Z,,,982
"3/21/2024, 5:58:44 PM",3.653,71.2,87.9,11,2024-03-21T21:58:44.000Z,,,982
"3/21/2024, 6:01:44 PM",3.653,71.1,87.9,11,2024-03-21T22:01:44.000Z,,,982
"3/21/2024, 6:04:44 PM",3.653,71.1,87.9,11,2024-03-21T22:04:44.000Z,,,982
"3/21/2024, 6:07:44 PM",3.653,70.9,87.9,11,2024-03-21T22:07:44.000Z,,,982
"3/21/2024, 6:10:44 PM",3.653,70.7,87.9,11,2024-03-21T22:10:44.000Z,,,982
"3/21/2024, 6:13:44 PM",3.653,70.7,87.9,11,2024-03-21T22:13:44.000Z,,,982
"3/21/2024, 6:16:44 PM",3.653,70.5,87.9,11,2024-03-21T22:16:44.000Z,,,982
"3/21/2024, 6:19:44 PM",3.654,70.3,87.9,11,2024-03-21T22:19:44.000Z,,,982
"3/21/2024, 6:22:44 PM",3.653,70.2,87.9,10,2024-03-21T22:22:44.000Z,,,982
"3/21/2024, 6:25:44 PM",3.653,70,87.8,10,2024-03-21T22:25:44.000Z,,,982
"3/21/2024, 6:28:44 PM",3.654,69.8,87.8,10,2024-03-21T22:28:44.000Z,,,982
"3/21/2024, 6:31:44 PM",3.653,69.6,87.8,10,2024-03-21T22:31:44.000Z,,,982
"3/21/2024, 6:34:44 PM",3.653,69.4,87.8,10,2024-03-21T22:34:44.000Z,,,982
"3/21/2024, 6:37:44 PM",3.653,69.3,87.8,10,2024-03-21T22:37:44.000Z,,,982
"3/21/2024, 6:40:44 PM",3.653,69.1,87.8,10,2024-03-21T22:40:44.000Z,,,982
"3/21/2024, 6:43:44 PM",3.653,69.1,87.7,10,2024-03-21T22:43:44.000Z,,,982
"3/21/2024, 6:46:44 PM",3.653,68.9,87.8,10,2024-03-21T22:46:44.000Z,,,982
"3/21/2024, 6:49:44 PM",3.653,68.7,87.8,10,2024-03-21T22:49:44.000Z,,,982
"3/21/2024, 6:52:44 PM",3.653,68.5,87.8,9,2024-03-21T22:52:44.000Z,,,982
"3/21/2024, 6:55:44 PM",3.653,68.4,87.7,9,2024-03-21T22:55:44.000Z,,,982
"3/21/2024, 6:58:44 PM",3.653,68.2,87.7,9,2024-03-21T22:58:44.000Z,,,982
"3/21/2024, 7:01:44 PM",3.653,68,87.7,9,2024-03-21T23:01:44.000Z,,,982
"3/21/2024, 7:04:44 PM",3.653,67.8,87.7,9,2024-03-21T23:04:44.000Z,,,982
"3/21/2024, 7:07:44 PM",3.653,67.6,87.7,9,2024-03-21T23:07:44.000Z,,,982
"3/21/2024, 7:10:44 PM",3.653,67.5,87.7,9,2024-03-21T23:10:44.000Z,,,982
"3/21/2024, 7:13:44 PM",3.653,67.3,87.7,9,2024-03-21T23:13:44.000Z,,,982
"3/21/2024, 7:16:44 PM",3.653,67.1,87.6,9,2024-03-21T23:16:44.000Z,,,982
"3/21/2024, 7:19:44 PM",3.653,66.7,87.6,9,2024-03-21T23:19:44.000Z,,,982
"3/21/2024, 7:22:44 PM",3.653,66.6,87.6,9,2024-03-21T23:22:44.000Z,,,982
"3/21/2024, 7:25:44 PM",3.653,66.2,87.6,8,2024-03-21T23:25:44.000Z,,,982
"3/21/2024, 7:28:44 PM",3.653,66,87.6,8,2024-03-21T23:28:44.000Z,,,982
"3/21/2024, 7:31:44 PM",3.653,65.7,87.6,8,2024-03-21T23:31:44.000Z,,,982
"3/21/2024, 7:34:44 PM",3.653,65.5,87.5,8,2024-03-21T23:34:44.000Z,,,982
"3/21/2024, 7:37:44 PM",3.653,65.1,87.5,8,2024-03-21T23:37:44.000Z,,,982
"3/21/2024, 7:40:44 PM",3.653,64.9,87.5,8,2024-03-21T23:40:44.000Z,,,982
"3/21/2024, 7:43:44 PM",3.653,64.8,87.5,7,2024-03-21T23:43:44.000Z,,,982
"3/21/2024, 7:46:44 PM",3.653,64.4,87.5,7,2024-03-21T23:46:44.000Z,,,982
"3/21/2024, 7:49:44 PM",3.652,64.2,87.4,7,2024-03-21T23:49:44.000Z,,,982
"3/21/2024, 7:52:44 PM",3.653,64,87.5,7,2024-03-21T23:52:44.000Z,,,982
"3/21/2024, 7:55:44 PM",3.653,63.9,87.4,7,2024-03-21T23:55:44.000Z,,,982
"3/21/2024, 7:58:44 PM",3.653,63.7,87.4,7,2024-03-21T23:58:44.000Z,,,982
"3/21/2024, 8:01:44 PM",3.653,63.5,87.4,7,2024-03-22T00:01:44.000Z,,,982
"3/21/2024, 8:04:44 PM",3.653,63.3,87.4,7,2024-03-22T00:04:44.000Z,,,982
"3/21/2024, 8:07:44 PM",3.653,63,87.3,7,2024-03-22T00:07:44.000Z,,,982
"3/21/2024, 8:10:44 PM",3.653,63,87.4,6,2024-03-22T00:10:44.000Z,,,982
"3/21/2024, 8:13:44 PM",3.652,62.8,87.3,6,2024-03-22T00:13:44.000Z,,,982
"3/21/2024, 8:16:44 PM",3.653,62.6,87.4,6,2024-03-22T00:16:44.000Z,,,982
"3/21/2024, 8:19:44 PM",3.653,62.4,87.3,6,2024-03-22T00:19:44.000Z,,,982
"3/21/2024, 8:22:44 PM",3.652,62.2,87.3,6,2024-03-22T00:22:44.000Z,,,982
"3/21/2024, 8:25:44 PM",3.652,62.1,87.3,6,2024-03-22T00:25:44.000Z,,,982
"3/21/2024, 8:28:44 PM",3.652,61.9,87.3,6,2024-03-22T00:28:44.000Z,,,982
"3/21/2024, 8:31:44 PM",3.652,61.7,87.3,6,2024-03-22T00:31:44.000Z,,,982
"3/21/2024, 8:34:44 PM",3.652,61.5,87.2,6,2024-03-22T00:34:44.000Z,,,982
"3/21/2024, 8:37:44 PM",3.652,61.3,87.3,6,2024-03-22T00:37:44.000Z,,,982
"3/21/2024, 8:40:44 PM",3.652,61.2,87.2,6,2024-03-22T00:40:44.000Z,,,982
"3/21/2024, 8:43:44 PM",3.652,61,87.2,5,2024-03-22T00:43:44.000Z,,,982
"3/21/2024, 8:46:44 PM",3.652,60.8,87.2,5,2024-03-22T00:46:44.000Z,,,982
"3/21/2024, 8:49:44 PM",3.652,60.6,87.2,5,2024-03-22T00:49:44.000Z,,,982
"3/21/2024, 8:52:44 PM",3.652,60.4,87.2,5,2024-03-22T00:52:44.000Z,,,982
"3/21/2024, 8:55:44 PM",3.652,60.3,87.2,5,2024-03-22T00:55:44.000Z,,,982
"3/21/2024, 8:58:44 PM",3.652,60.3,87.2,5,2024-03-22T00:58:44.000Z,,,982
"3/21/2024, 9:01:44 PM",3.652,60.1,87.2,5,2024-03-22T01:01:44.000Z,,,982
"3/21/2024, 9:04:44 PM",3.652,59.9,87.1,5,2024-03-22T01:04:44.000Z,,,982
"3/21/2024, 9:07:44 PM",3.652,59.7,87.1,5,2024-03-22T01:07:44.000Z,,,982
"3/21/2024, 9:10:44 PM",3.652,59.7,87.2,5,2024-03-22T01:10:44.000Z,,,982
"3/21/2024, 9:13:44 PM",3.651,59.5,87.1,5,2024-03-22T01:13:44.000Z,,,982
"3/21/2024, 9:16:44 PM",3.651,59.5,87.1,5,2024-03-22T01:16:44.000Z,,,982
"3/21/2024, 9:19:44 PM",3.651,59.4,87.1,5,2024-03-22T01:19:44.000Z,,,982
"3/21/2024, 9:22:44 PM",3.651,59.4,87.1,5,2024-03-22T01:22:44.000Z,,,982
"3/21/2024, 9:25:44 PM",3.651,59.2,87.1,5,2024-03-22T01:25:44.000Z,,,982
"3/21/2024, 9:28:44 PM",3.651,59,87.1,5,2024-03-22T01:28:44.000Z,,,982
"3/21/2024, 9:31:44 PM",3.651,59,87.1,5,2024-03-22T01:31:44.000Z,,,982
"3/21/2024, 9:34:44 PM",3.651,59,87.1,5,2024-03-22T01:34:44.000Z,,,982
"3/21/2024, 9:37:44 PM",3.651,59,87.1,5,2024-03-22T01:37:44.000Z,,,982
"3/21/2024, 9:40:44 PM",3.651,59,87.1,5,2024-03-22T01:40:44.000Z,,,982
"3/21/2024, 9:43:44 PM",3.651,59,87.1,5,2024-03-22T01:43:44.000Z,,,982
"3/21/2024, 9:46:44 PM",3.651,58.8,87.1,5,2024-03-22T01:46:44.000Z,,,982
"3/21/2024, 9:49:44 PM",3.651,58.8,87.1,5,2024-03-22T01:49:44.000Z,,,982
"3/21/2024, 9:52:44 PM",3.651,58.6,87.1,5,2024-03-22T01:52:44.000Z,,,982
"3/21/2024, 9:55:44 PM",3.651,58.6,87.1,5,2024-03-22T01:55:44.000Z,,,982
"3/21/2024, 9:58:44 PM",3.651,58.6,87.1,5,2024-03-22T01:58:44.000Z,,,982
"3/21/2024, 10:01:44 PM",3.651,58.6,87.1,5,2024-03-22T02:01:44.000Z,,,982
"3/21/2024, 10:04:44 PM",3.651,58.5,87.1,5,2024-03-22T02:04:44.000Z,,,982
