Instrument:,NH3-211205141,,,,
Name:,Biosolids Dewatering,,,,
Time Zone Offset (Minutes):,-300,,,,
Orignal File Name:,"C:\Users\Phil.Bennington\Documents\Aculog NH3\NH3-211205141_4_22_2022, 7_27_14 AM --- 4_29_2022, 9_12_14 AM.acrudata",,,,
Session ID:,39018,,,,
Session 1st Title:,"NH3-211205141_4_22_2022, 7_27_14 AM --- 4_29_2022, 9_12_14 AM",,,,
Session Start:,"4/22/2022, 6:27:14 AM",,,,
Session End:,"4/29/2022, 8:12:14 AM",,,,
,,,,,
Time Stamp,Battery (Volts),Temperature (°F),Humidity (%),NH3 (PPM),ISO time
"4/26/2022, 4:06:14 AM",3.656,64,84.6,11,2022-04-26T09:06:14.000Z
"4/26/2022, 4:09:14 AM",3.656,64,84.6,11,2022-04-26T09:09:14.000Z
"4/26/2022, 4:12:14 AM",3.656,64,84.6,11,2022-04-26T09:12:14.000Z
"4/26/2022, 4:15:14 AM",3.656,64,84.7,11,2022-04-26T09:15:14.000Z
"4/26/2022, 4:18:14 AM",3.656,64,84.7,11,2022-04-26T09:18:14.000Z
"4/26/2022, 4:21:14 AM",3.656,64,84.7,11,2022-04-26T09:21:14.000Z
"4/26/2022, 4:24:14 AM",3.656,64,84.7,11,2022-04-26T09:24:14.000Z
"4/26/2022, 4:27:14 AM",3.656,64,84.8,11,2022-04-26T09:27:14.000Z
"4/26/2022, 4:30:14 AM",3.656,63.9,84.8,11,2022-04-26T09:30:14.000Z
"4/26/2022, 4:33:14 AM",3.656,63.9,84.8,11,2022-04-26T09:33:14.000Z
"4/26/2022, 4:36:14 AM",3.656,63.9,84.8,11,2022-04-26T09:36:14.000Z
"4/26/2022, 4:39:14 AM",3.656,63.9,84.9,11,2022-04-26T09:39:14.000Z
"4/26/2022, 4:42:14 AM",3.656,63.9,84.9,11,2022-04-26T09:42:14.000Z
"4/26/2022, 4:45:14 AM",3.656,63.7,84.9,11,2022-04-26T09:45:14.000Z
"4/26/2022, 4:48:14 AM",3.656,63.7,84.9,11,2022-04-26T09:48:14.000Z
"4/26/2022, 4:51:14 AM",3.656,63.7,84.9,11,2022-04-26T09:51:14.000Z
"4/26/2022, 4:54:14 AM",3.656,63.7,84.9,11,2022-04-26T09:54:14.000Z
"4/26/2022, 4:57:14 AM",3.655,63.7,85,10,2022-04-26T09:57:14.000Z
"4/26/2022, 5:00:14 AM",3.656,63.5,85,10,2022-04-26T10:00:14.000Z
"4/26/2022, 5:03:14 AM",3.655,63.5,85,10,2022-04-26T10:03:14.000Z
"4/26/2022, 5:06:14 AM",3.656,63.5,85,10,2022-04-26T10:06:14.000Z
"4/26/2022, 5:09:14 AM",3.656,63.5,85,10,2022-04-26T10:09:14.000Z
"4/26/2022, 5:12:14 AM",3.656,63.5,85,10,2022-04-26T10:12:14.000Z
"4/26/2022, 5:15:14 AM",3.656,63.5,85.1,10,2022-04-26T10:15:14.000Z
"4/26/2022, 5:18:14 AM",3.655,63.5,85.1,10,2022-04-26T10:18:14.000Z
"4/26/2022, 5:21:14 AM",3.656,63.5,85.1,10,2022-04-26T10:21:14.000Z
"4/26/2022, 5:24:14 AM",3.655,63.3,85.1,10,2022-04-26T10:24:14.000Z
"4/26/2022, 5:27:14 AM",3.656,63.3,85.1,10,2022-04-26T10:27:14.000Z
"4/26/2022, 5:30:14 AM",3.656,63.3,85.1,10,2022-04-26T10:30:14.000Z
"4/26/2022, 5:33:14 AM",3.655,63.3,85.1,10,2022-04-26T10:33:14.000Z
"4/26/2022, 5:36:14 AM",3.656,63.3,85.1,10,2022-04-26T10:36:14.000Z
"4/26/2022, 5:39:14 AM",3.656,63.3,85.2,10,2022-04-26T10:39:14.000Z
"4/26/2022, 5:42:14 AM",3.656,63.3,85.2,9,2022-04-26T10:42:14.000Z
"4/26/2022, 5:45:14 AM",3.655,63.3,85.2,9,2022-04-26T10:45:14.000Z
"4/26/2022, 5:48:14 AM",3.655,63.3,85.2,10,2022-04-26T10:48:14.000Z
"4/26/2022, 5:51:14 AM",3.655,63.1,85.2,9,2022-04-26T10:51:14.000Z
"4/26/2022, 5:54:14 AM",3.655,63.1,85.2,9,2022-04-26T10:54:14.000Z
"4/26/2022, 5:57:14 AM",3.655,63.1,85.3,9,2022-04-26T10:57:14.000Z
"4/26/2022, 6:00:14 AM",3.655,63.1,85.3,9,2022-04-26T11:00:14.000Z
"4/26/2022, 6:03:14 AM",3.655,63.1,85.3,9,2022-04-26T11:03:14.000Z
"4/26/2022, 6:06:14 AM",3.655,63.1,85.3,9,2022-04-26T11:06:14.000Z
"4/26/2022, 6:09:14 AM",3.655,63.1,85.3,9,2022-04-26T11:09:14.000Z
"4/26/2022, 6:12:14 AM",3.655,63.1,85.3,9,2022-04-26T11:12:14.000Z
"4/26/2022, 6:15:14 AM",3.655,63.3,85.3,9,2022-04-26T11:15:14.000Z
"4/26/2022, 6:18:14 AM",3.655,63.3,85.3,9,2022-04-26T11:18:14.000Z
"4/26/2022, 6:21:14 AM",3.655,63.3,85.3,9,2022-04-26T11:21:14.000Z
"4/26/2022, 6:24:14 AM",3.655,63.3,85.3,9,2022-04-26T11:24:14.000Z
"4/26/2022, 6:27:14 AM",3.655,63.5,85.4,9,2022-04-26T11:27:14.000Z
"4/26/2022, 6:30:14 AM",3.655,63.5,85.4,9,2022-04-26T11:30:14.000Z
"4/26/2022, 6:33:14 AM",3.655,63.7,85.4,9,2022-04-26T11:33:14.000Z
"4/26/2022, 6:36:14 AM",3.655,63.7,85.4,9,2022-04-26T11:36:14.000Z
"4/26/2022, 6:39:14 AM",3.655,63.9,85.4,9,2022-04-26T11:39:14.000Z
"4/26/2022, 6:42:14 AM",3.655,63.9,85.4,9,2022-04-26T11:42:14.000Z
"4/26/2022, 6:45:14 AM",3.655,64,85.5,9,2022-04-26T11:45:14.000Z
"4/26/2022, 6:48:14 AM",3.655,64,85.5,9,2022-04-26T11:48:14.000Z
"4/26/2022, 6:51:14 AM",3.655,64,85.5,9,2022-04-26T11:51:14.000Z
"4/26/2022, 6:54:14 AM",3.655,64.2,85.6,9,2022-04-26T11:54:14.000Z
"4/26/2022, 6:57:14 AM",3.655,64.2,85.6,9,2022-04-26T11:57:14.000Z
"4/26/2022, 7:00:14 AM",3.655,64.4,85.7,9,2022-04-26T12:00:14.000Z
"4/26/2022, 7:03:14 AM",3.654,64.6,85.7,9,2022-04-26T12:03:14.000Z
"4/26/2022, 7:06:14 AM",3.655,64.6,85.7,9,2022-04-26T12:06:14.000Z
"4/26/2022, 7:09:14 AM",3.655,64.6,85.7,9,2022-04-26T12:09:14.000Z
"4/26/2022, 7:12:14 AM",3.655,64.8,85.8,9,2022-04-26T12:12:14.000Z
"4/26/2022, 7:15:14 AM",3.655,64.8,85.8,10,2022-04-26T12:15:14.000Z
"4/26/2022, 7:18:14 AM",3.654,64.8,85.8,9,2022-04-26T12:18:14.000Z
"4/26/2022, 7:21:14 AM",3.655,64.9,85.8,10,2022-04-26T12:21:14.000Z
"4/26/2022, 7:24:14 AM",3.654,64.9,85.9,10,2022-04-26T12:24:14.000Z
"4/26/2022, 7:27:14 AM",3.654,65.1,85.9,10,2022-04-26T12:27:14.000Z
"4/26/2022, 7:30:14 AM",3.654,65.1,85.9,10,2022-04-26T12:30:14.000Z
"4/26/2022, 7:33:14 AM",3.654,65.3,85.9,10,2022-04-26T12:33:14.000Z
"4/26/2022, 7:36:14 AM",3.654,65.5,85.9,11,2022-04-26T12:36:14.000Z
"4/26/2022, 7:39:14 AM",3.654,65.5,85.9,11,2022-04-26T12:39:14.000Z
"4/26/2022, 7:42:14 AM",3.655,65.7,86,11,2022-04-26T12:42:14.000Z
"4/26/2022, 7:45:14 AM",3.655,65.7,86,11,2022-04-26T12:45:14.000Z
"4/26/2022, 7:48:14 AM",3.654,65.7,86,11,2022-04-26T12:48:14.000Z
"4/26/2022, 7:51:14 AM",3.654,65.7,86.1,11,2022-04-26T12:51:14.000Z
"4/26/2022, 7:54:14 AM",3.654,65.7,86.1,11,2022-04-26T12:54:14.000Z
"4/26/2022, 7:57:14 AM",3.654,65.7,86.1,11,2022-04-26T12:57:14.000Z
"4/26/2022, 8:00:14 AM",3.654,65.7,86.2,11,2022-04-26T13:00:14.000Z
"4/26/2022, 8:03:14 AM",3.654,65.7,86.2,11,2022-04-26T13:03:14.000Z
"4/26/2022, 8:06:14 AM",3.655,65.7,86.2,11,2022-04-26T13:06:14.000Z
"4/26/2022, 8:09:14 AM",3.655,65.7,86.2,11,2022-04-26T13:09:14.000Z
"4/26/2022, 8:12:14 AM",3.654,65.5,86.3,12,2022-04-26T13:12:14.000Z
"4/26/2022, 8:15:14 AM",3.654,65.5,86.3,12,2022-04-26T13:15:14.000Z
"4/26/2022, 8:18:14 AM",3.655,65.3,86.4,12,2022-04-26T13:18:14.000Z
"4/26/2022, 8:21:14 AM",3.655,65.3,86.4,11,2022-04-26T13:21:14.000Z
"4/26/2022, 8:24:14 AM",3.655,65.1,86.4,11,2022-04-26T13:24:14.000Z
"4/26/2022, 8:27:14 AM",3.655,65.3,86.5,11,2022-04-26T13:27:14.000Z
"4/26/2022, 8:30:14 AM",3.654,65.5,86.5,11,2022-04-26T13:30:14.000Z
"4/26/2022, 8:33:14 AM",3.654,65.7,86.5,11,2022-04-26T13:33:14.000Z
"4/26/2022, 8:36:14 AM",3.654,65.7,86.5,11,2022-04-26T13:36:14.000Z
"4/26/2022, 8:39:14 AM",3.655,65.8,86.5,11,2022-04-26T13:39:14.000Z
"4/26/2022, 8:42:14 AM",3.654,66,86.5,11,2022-04-26T13:42:14.000Z
"4/26/2022, 8:45:14 AM",3.654,66,86.6,11,2022-04-26T13:45:14.000Z
"4/26/2022, 8:48:14 AM",3.654,66,86.6,11,2022-04-26T13:48:14.000Z
"4/26/2022, 8:51:14 AM",3.654,66.2,86.6,11,2022-04-26T13:51:14.000Z
"4/26/2022, 8:54:14 AM",3.655,66.2,86.6,11,2022-04-26T13:54:14.000Z
"4/26/2022, 8:57:14 AM",3.655,66.2,86.6,11,2022-04-26T13:57:14.000Z
"4/26/2022, 9:00:14 AM",3.654,66.4,86.6,11,2022-04-26T14:00:14.000Z
"4/26/2022, 9:03:14 AM",3.654,66.2,86.7,11,2022-04-26T14:03:14.000Z
"4/26/2022, 9:06:14 AM",3.655,66.2,86.7,11,2022-04-26T14:06:14.000Z
"4/26/2022, 9:09:14 AM",3.655,66.2,86.7,11,2022-04-26T14:09:14.000Z
"4/26/2022, 9:12:14 AM",3.655,66,86.7,11,2022-04-26T14:12:14.000Z
"4/26/2022, 9:15:14 AM",3.655,65.8,86.7,11,2022-04-26T14:15:14.000Z
"4/26/2022, 9:18:14 AM",3.655,65.8,86.7,11,2022-04-26T14:18:14.000Z
"4/26/2022, 9:21:14 AM",3.654,65.8,86.8,11,2022-04-26T14:21:14.000Z
"4/26/2022, 9:24:14 AM",3.654,65.8,86.8,11,2022-04-26T14:24:14.000Z
"4/26/2022, 9:27:14 AM",3.654,65.7,86.8,11,2022-04-26T14:27:14.000Z
"4/26/2022, 9:30:14 AM",3.654,65.7,86.8,11,2022-04-26T14:30:14.000Z
"4/26/2022, 9:33:14 AM",3.655,65.7,86.8,11,2022-04-26T14:33:14.000Z
"4/26/2022, 9:36:14 AM",3.655,65.7,86.9,11,2022-04-26T14:36:14.000Z
"4/26/2022, 9:39:14 AM",3.654,65.8,86.9,11,2022-04-26T14:39:14.000Z
"4/26/2022, 9:42:14 AM",3.655,65.8,86.9,11,2022-04-26T14:42:14.000Z
"4/26/2022, 9:45:14 AM",3.654,65.8,86.9,12,2022-04-26T14:45:14.000Z
"4/26/2022, 9:48:14 AM",3.654,66,87,11,2022-04-26T14:48:14.000Z
"4/26/2022, 9:51:14 AM",3.654,66,87,12,2022-04-26T14:51:14.000Z
"4/26/2022, 9:54:14 AM",3.654,66,87,11,2022-04-26T14:54:14.000Z
"4/26/2022, 9:57:14 AM",3.655,66,87,12,2022-04-26T14:57:14.000Z
"4/26/2022, 10:00:14 AM",3.655,65.8,87,12,2022-04-26T15:00:14.000Z
"4/26/2022, 10:03:14 AM",3.654,65.7,87.1,11,2022-04-26T15:03:14.000Z
"4/26/2022, 10:06:14 AM",3.655,65.7,87.1,11,2022-04-26T15:06:14.000Z
"4/26/2022, 10:09:14 AM",3.654,65.7,87.1,12,2022-04-26T15:09:14.000Z
"4/26/2022, 10:12:14 AM",3.655,65.7,87.1,12,2022-04-26T15:12:14.000Z
"4/26/2022, 10:15:14 AM",3.655,65.7,87.2,12,2022-04-26T15:15:14.000Z
"4/26/2022, 10:18:14 AM",3.654,65.7,87.3,12,2022-04-26T15:18:14.000Z
"4/26/2022, 10:21:14 AM",3.655,65.7,87.3,12,2022-04-26T15:21:14.000Z
"4/26/2022, 10:24:14 AM",3.655,65.7,87.3,12,2022-04-26T15:24:14.000Z
"4/26/2022, 10:27:14 AM",3.654,65.7,87.4,12,2022-04-26T15:27:14.000Z
"4/26/2022, 10:30:14 AM",3.654,65.7,87.4,12,2022-04-26T15:30:14.000Z
"4/26/2022, 10:33:14 AM",3.655,65.8,87.4,13,2022-04-26T15:33:14.000Z
"4/26/2022, 10:36:14 AM",3.654,66,87.5,13,2022-04-26T15:36:14.000Z
"4/26/2022, 10:39:14 AM",3.654,66,87.5,12,2022-04-26T15:39:14.000Z
"4/26/2022, 10:42:14 AM",3.654,66,87.5,13,2022-04-26T15:42:14.000Z
"4/26/2022, 10:45:14 AM",3.655,66,87.6,13,2022-04-26T15:45:14.000Z
"4/26/2022, 10:48:14 AM",3.654,66.2,87.6,13,2022-04-26T15:48:14.000Z
"4/26/2022, 10:51:14 AM",3.654,66.2,87.7,14,2022-04-26T15:51:14.000Z
"4/26/2022, 10:54:14 AM",3.654,66.4,87.7,14,2022-04-26T15:54:14.000Z
"4/26/2022, 10:57:14 AM",3.654,66.6,87.7,14,2022-04-26T15:57:14.000Z
"4/26/2022, 11:00:14 AM",3.654,66.6,87.7,14,2022-04-26T16:00:14.000Z
"4/26/2022, 11:03:14 AM",3.654,66.4,87.8,14,2022-04-26T16:03:14.000Z
"4/26/2022, 11:06:14 AM",3.654,66.6,87.8,15,2022-04-26T16:06:14.000Z
"4/26/2022, 11:09:14 AM",3.654,66.7,87.9,15,2022-04-26T16:09:14.000Z
"4/26/2022, 11:12:14 AM",3.654,67.1,87.9,15,2022-04-26T16:12:14.000Z
"4/26/2022, 11:15:14 AM",3.654,67.1,88,15,2022-04-26T16:15:14.000Z
"4/26/2022, 11:18:14 AM",3.654,67.3,88,15,2022-04-26T16:18:14.000Z
"4/26/2022, 11:21:14 AM",3.654,67.5,88,15,2022-04-26T16:21:14.000Z
"4/26/2022, 11:24:14 AM",3.654,67.6,88,15,2022-04-26T16:24:14.000Z
"4/26/2022, 11:27:14 AM",3.654,67.5,88,15,2022-04-26T16:27:14.000Z
"4/26/2022, 11:30:14 AM",3.654,67.5,88.1,16,2022-04-26T16:30:14.000Z
"4/26/2022, 11:33:14 AM",3.654,67.5,88.1,14,2022-04-26T16:33:14.000Z
"4/26/2022, 11:36:14 AM",3.654,67.3,88.1,14,2022-04-26T16:36:14.000Z
"4/26/2022, 11:39:14 AM",3.654,67.1,88.1,14,2022-04-26T16:39:14.000Z
"4/26/2022, 11:42:14 AM",3.654,67.3,88.2,15,2022-04-26T16:42:14.000Z
"4/26/2022, 11:45:14 AM",3.654,67.3,88.2,15,2022-04-26T16:45:14.000Z
"4/26/2022, 11:48:14 AM",3.654,67.3,88.3,15,2022-04-26T16:48:14.000Z
"4/26/2022, 11:51:14 AM",3.654,67.5,88.3,16,2022-04-26T16:51:14.000Z
"4/26/2022, 11:54:14 AM",3.654,67.8,88.4,16,2022-04-26T16:54:14.000Z
"4/26/2022, 11:57:14 AM",3.654,68,88.4,16,2022-04-26T16:57:14.000Z
"4/26/2022, 12:00:14 PM",3.654,68,88.4,15,2022-04-26T17:00:14.000Z
"4/26/2022, 12:03:14 PM",3.654,67.8,88.4,15,2022-04-26T17:03:14.000Z
"4/26/2022, 12:06:14 PM",3.654,67.8,88.4,15,2022-04-26T17:06:14.000Z
"4/26/2022, 12:09:14 PM",3.654,68,88.4,16,2022-04-26T17:09:14.000Z
"4/26/2022, 12:12:14 PM",3.654,68.2,88.5,15,2022-04-26T17:12:14.000Z
"4/26/2022, 12:15:14 PM",3.654,68.4,88.5,15,2022-04-26T17:15:14.000Z
"4/26/2022, 12:18:14 PM",3.654,68.5,88.5,15,2022-04-26T17:18:14.000Z
"4/26/2022, 12:21:14 PM",3.654,68.7,88.5,16,2022-04-26T17:21:14.000Z
"4/26/2022, 12:24:14 PM",3.654,68.9,88.5,15,2022-04-26T17:24:14.000Z
"4/26/2022, 12:27:14 PM",3.654,69.1,88.5,16,2022-04-26T17:27:14.000Z
"4/26/2022, 12:30:14 PM",3.653,69.1,88.6,16,2022-04-26T17:30:14.000Z
"4/26/2022, 12:33:14 PM",3.654,69.1,88.6,16,2022-04-26T17:33:14.000Z
"4/26/2022, 12:36:14 PM",3.654,69.1,88.6,15,2022-04-26T17:36:14.000Z
"4/26/2022, 12:39:14 PM",3.654,69.1,88.7,16,2022-04-26T17:39:14.000Z
"4/26/2022, 12:42:14 PM",3.654,69.1,88.7,15,2022-04-26T17:42:14.000Z
"4/26/2022, 12:45:14 PM",3.655,69.1,88.7,16,2022-04-26T17:45:14.000Z
"4/26/2022, 12:48:14 PM",3.654,69.1,88.7,15,2022-04-26T17:48:14.000Z
"4/26/2022, 12:51:14 PM",3.654,69.3,88.8,16,2022-04-26T17:51:14.000Z
"4/26/2022, 12:54:14 PM",3.654,69.3,88.8,16,2022-04-26T17:54:14.000Z
"4/26/2022, 12:57:14 PM",3.654,69.4,88.8,16,2022-04-26T17:57:14.000Z
"4/26/2022, 1:00:14 PM",3.654,69.3,88.8,15,2022-04-26T18:00:14.000Z
"4/26/2022, 1:03:14 PM",3.654,69.3,88.8,16,2022-04-26T18:03:14.000Z
"4/26/2022, 1:06:14 PM",3.654,69.4,88.9,16,2022-04-26T18:06:14.000Z
"4/26/2022, 1:09:14 PM",3.654,69.4,88.9,17,2022-04-26T18:09:14.000Z
"4/26/2022, 1:12:14 PM",3.654,69.6,89,16,2022-04-26T18:12:14.000Z
"4/26/2022, 1:15:14 PM",3.654,69.6,89,16,2022-04-26T18:15:14.000Z
"4/26/2022, 1:18:14 PM",3.654,69.6,89,16,2022-04-26T18:18:14.000Z
"4/26/2022, 1:21:14 PM",3.654,69.6,89,16,2022-04-26T18:21:14.000Z
"4/26/2022, 1:24:14 PM",3.654,69.6,89.1,17,2022-04-26T18:24:14.000Z
"4/26/2022, 1:27:14 PM",3.653,69.6,89.1,16,2022-04-26T18:27:14.000Z
"4/26/2022, 1:30:14 PM",3.654,69.6,89.1,17,2022-04-26T18:30:14.000Z
"4/26/2022, 1:33:14 PM",3.654,70,89.1,19,2022-04-26T18:33:14.000Z
"4/26/2022, 1:36:14 PM",3.654,70.2,89.2,18,2022-04-26T18:36:14.000Z
"4/26/2022, 1:39:14 PM",3.654,70.2,89.1,16,2022-04-26T18:39:14.000Z
"4/26/2022, 1:42:14 PM",3.654,70.3,89.2,16,2022-04-26T18:42:14.000Z
"4/26/2022, 1:45:14 PM",3.654,70.3,89.2,17,2022-04-26T18:45:14.000Z
"4/26/2022, 1:48:14 PM",3.654,70.5,89.2,17,2022-04-26T18:48:14.000Z
"4/26/2022, 1:51:14 PM",3.654,70.7,89.2,17,2022-04-26T18:51:14.000Z
"4/26/2022, 1:54:14 PM",3.654,70.9,89.2,17,2022-04-26T18:54:14.000Z
"4/26/2022, 1:57:14 PM",3.653,71.1,89.3,16,2022-04-26T18:57:14.000Z
"4/26/2022, 2:00:14 PM",3.654,71.1,89.3,16,2022-04-26T19:00:14.000Z
"4/26/2022, 2:03:14 PM",3.653,71.1,89.3,17,2022-04-26T19:03:14.000Z
"4/26/2022, 2:06:14 PM",3.654,71.1,89.3,17,2022-04-26T19:06:14.000Z
"4/26/2022, 2:09:14 PM",3.654,71.2,89.4,18,2022-04-26T19:09:14.000Z
"4/26/2022, 2:12:14 PM",3.654,71.2,89.4,17,2022-04-26T19:12:14.000Z
"4/26/2022, 2:15:14 PM",3.654,71.2,89.4,17,2022-04-26T19:15:14.000Z
"4/26/2022, 2:18:14 PM",3.654,71.4,89.4,19,2022-04-26T19:18:14.000Z
"4/26/2022, 2:21:14 PM",3.654,71.6,89.5,20,2022-04-26T19:21:14.000Z
"4/26/2022, 2:24:14 PM",3.654,71.8,89.4,17,2022-04-26T19:24:14.000Z
"4/26/2022, 2:27:14 PM",3.654,71.8,89.5,18,2022-04-26T19:27:14.000Z
"4/26/2022, 2:30:14 PM",3.654,71.8,89.5,18,2022-04-26T19:30:14.000Z
"4/26/2022, 2:33:14 PM",3.654,71.8,89.5,19,2022-04-26T19:33:14.000Z
"4/26/2022, 2:36:14 PM",3.654,72,89.5,18,2022-04-26T19:36:14.000Z
"4/26/2022, 2:39:14 PM",3.654,72.1,89.5,18,2022-04-26T19:39:14.000Z
"4/26/2022, 2:42:14 PM",3.654,72.3,89.6,19,2022-04-26T19:42:14.000Z
"4/26/2022, 2:45:14 PM",3.654,72.3,89.6,18,2022-04-26T19:45:14.000Z
"4/26/2022, 2:48:14 PM",3.654,72.5,89.6,19,2022-04-26T19:48:14.000Z
"4/26/2022, 2:51:14 PM",3.654,72.7,89.6,17,2022-04-26T19:51:14.000Z
"4/26/2022, 2:54:14 PM",3.653,72.9,89.7,19,2022-04-26T19:54:14.000Z
"4/26/2022, 2:57:14 PM",3.654,72.9,89.7,20,2022-04-26T19:57:14.000Z
"4/26/2022, 3:00:14 PM",3.654,73,89.7,19,2022-04-26T20:00:14.000Z
"4/26/2022, 3:03:14 PM",3.653,73.2,89.7,19,2022-04-26T20:03:14.000Z
"4/26/2022, 3:06:14 PM",3.654,73.4,89.7,21,2022-04-26T20:06:14.000Z
"4/26/2022, 3:09:14 PM",3.654,73.4,89.8,20,2022-04-26T20:09:14.000Z
"4/26/2022, 3:12:14 PM",3.654,73.4,89.8,18,2022-04-26T20:12:14.000Z
"4/26/2022, 3:15:14 PM",3.654,73.4,89.8,19,2022-04-26T20:15:14.000Z
"4/26/2022, 3:18:14 PM",3.654,73.4,89.8,19,2022-04-26T20:18:14.000Z
"4/26/2022, 3:21:14 PM",3.654,73.4,89.8,20,2022-04-26T20:21:14.000Z
"4/26/2022, 3:24:14 PM",3.654,73.6,89.8,20,2022-04-26T20:24:14.000Z
"4/26/2022, 3:27:14 PM",3.653,73.8,89.9,20,2022-04-26T20:27:14.000Z
"4/26/2022, 3:30:14 PM",3.654,73.9,89.8,22,2022-04-26T20:30:14.000Z
"4/26/2022, 3:33:14 PM",3.653,74.1,89.9,22,2022-04-26T20:33:14.000Z
"4/26/2022, 3:36:14 PM",3.653,74.3,89.9,20,2022-04-26T20:36:14.000Z
"4/26/2022, 3:39:14 PM",3.654,74.3,89.9,19,2022-04-26T20:39:14.000Z
"4/26/2022, 3:42:14 PM",3.654,74.3,89.9,22,2022-04-26T20:42:14.000Z
"4/26/2022, 3:45:14 PM",3.653,74.5,89.9,22,2022-04-26T20:45:14.000Z
"4/26/2022, 3:48:14 PM",3.653,74.7,89.9,21,2022-04-26T20:48:14.000Z
"4/26/2022, 3:51:14 PM",3.653,74.7,89.9,22,2022-04-26T20:51:14.000Z
"4/26/2022, 3:54:14 PM",3.654,74.8,89.9,22,2022-04-26T20:54:14.000Z
"4/26/2022, 3:57:14 PM",3.653,74.8,89.9,21,2022-04-26T20:57:14.000Z
"4/26/2022, 4:00:14 PM",3.654,75,90,19,2022-04-26T21:00:14.000Z
"4/26/2022, 4:03:14 PM",3.653,75,90,20,2022-04-26T21:03:14.000Z
"4/26/2022, 4:06:14 PM",3.654,75,90,21,2022-04-26T21:06:14.000Z
"4/26/2022, 4:09:14 PM",3.654,75,90,20,2022-04-26T21:09:14.000Z
"4/26/2022, 4:12:14 PM",3.654,75,90,21,2022-04-26T21:12:14.000Z
"4/26/2022, 4:15:14 PM",3.654,75,90,21,2022-04-26T21:15:14.000Z
"4/26/2022, 4:18:14 PM",3.654,75.2,90,21,2022-04-26T21:18:14.000Z
"4/26/2022, 4:21:14 PM",3.654,75.2,90,18,2022-04-26T21:21:14.000Z
"4/26/2022, 4:24:14 PM",3.654,75.2,90,21,2022-04-26T21:24:14.000Z
"4/26/2022, 4:27:14 PM",3.654,75.2,90,22,2022-04-26T21:27:14.000Z
"4/26/2022, 4:30:14 PM",3.654,75.4,90.1,22,2022-04-26T21:30:14.000Z
"4/26/2022, 4:33:14 PM",3.654,75.4,90.1,21,2022-04-26T21:33:14.000Z
"4/26/2022, 4:36:14 PM",3.654,75.4,90.1,21,2022-04-26T21:36:14.000Z
"4/26/2022, 4:39:14 PM",3.654,75.6,90.1,20,2022-04-26T21:39:14.000Z
"4/26/2022, 4:42:14 PM",3.653,75.6,90.1,21,2022-04-26T21:42:14.000Z
"4/26/2022, 4:45:14 PM",3.654,75.6,90.1,20,2022-04-26T21:45:14.000Z
"4/26/2022, 4:48:14 PM",3.654,75.6,90.1,19,2022-04-26T21:48:14.000Z
"4/26/2022, 4:51:14 PM",3.654,75.6,90.2,17,2022-04-26T21:51:14.000Z
"4/26/2022, 4:54:14 PM",3.654,75.6,90.1,18,2022-04-26T21:54:14.000Z
"4/26/2022, 4:57:14 PM",3.654,75.4,90.2,19,2022-04-26T21:57:14.000Z
"4/26/2022, 5:00:14 PM",3.654,75.4,90.2,20,2022-04-26T22:00:14.000Z
"4/26/2022, 5:03:14 PM",3.654,75.4,90.2,20,2022-04-26T22:03:14.000Z
"4/26/2022, 5:06:14 PM",3.654,75.4,90.2,19,2022-04-26T22:06:14.000Z
"4/26/2022, 5:09:14 PM",3.654,75.4,90.2,18,2022-04-26T22:09:14.000Z
"4/26/2022, 5:12:14 PM",3.654,75.2,90.2,19,2022-04-26T22:12:14.000Z
"4/26/2022, 5:15:14 PM",3.654,75,90.2,19,2022-04-26T22:15:14.000Z
"4/26/2022, 5:18:14 PM",3.654,75,90.2,19,2022-04-26T22:18:14.000Z
"4/26/2022, 5:21:14 PM",3.654,75,90.2,19,2022-04-26T22:21:14.000Z
"4/26/2022, 5:24:14 PM",3.654,74.8,90.2,19,2022-04-26T22:24:14.000Z
"4/26/2022, 5:27:14 PM",3.654,74.8,90.2,19,2022-04-26T22:27:14.000Z
"4/26/2022, 5:30:14 PM",3.654,74.7,90.3,19,2022-04-26T22:30:14.000Z
"4/26/2022, 5:33:14 PM",3.654,74.5,90.2,18,2022-04-26T22:33:14.000Z
"4/26/2022, 5:36:14 PM",3.655,74.5,90.3,18,2022-04-26T22:36:14.000Z
"4/26/2022, 5:39:14 PM",3.654,74.3,90.3,17,2022-04-26T22:39:14.000Z
"4/26/2022, 5:42:14 PM",3.654,74.1,90.3,18,2022-04-26T22:42:14.000Z
"4/26/2022, 5:45:14 PM",3.654,73.9,90.3,18,2022-04-26T22:45:14.000Z
"4/26/2022, 5:48:14 PM",3.655,73.9,90.3,18,2022-04-26T22:48:14.000Z
"4/26/2022, 5:51:14 PM",3.654,73.8,90.4,18,2022-04-26T22:51:14.000Z
"4/26/2022, 5:54:14 PM",3.654,73.8,90.4,18,2022-04-26T22:54:14.000Z
"4/26/2022, 5:57:14 PM",3.654,73.6,90.4,18,2022-04-26T22:57:14.000Z
"4/26/2022, 6:00:14 PM",3.654,73.4,90.4,17,2022-04-26T23:00:14.000Z
"4/26/2022, 6:03:14 PM",3.655,73.4,90.3,16,2022-04-26T23:03:14.000Z
"4/26/2022, 6:06:14 PM",3.655,73.2,90.4,17,2022-04-26T23:06:14.000Z
