Instrument:,,,,,NH3-211205141,,,
Name:,,,,,Biosolids Dewatering,,,
Time Zone Offset (Minutes):,,,,,-300,,,
Orignal File Name:,,,,,"C:\Users\Phil.Bennington\Documents\Aculog NH3\NH3-Surge Tank_211205141_1_8_2024, 9_14_36 AM --- 1_31_2024, 1_17_36 PM.acrudata",,,
Session ID:,,,,,6523,,,
Session 1st Title:,,,,,"NH3-Surge Tank_211205141_1_8_2024, 9_14_36 AM --- 1_31_2024, 1_17_36 PM",,,
Session Start:,,,,,"1/8/2024, 9:14:36 AM",,,
Session End:,,,,,"1/31/2024, 1:17:36 PM",,,
,,,,,,,,
Time Stamp,NH3 (PPM),Temperature (°F),Humidity (%),,Battery (Volts),,,ISO time
"1/8/2024, 10:26:36 PM",4,65.7,73.5,,3.662,,,2024-01-09T03:26:36.000Z
"1/8/2024, 10:29:36 PM",4,65.7,73.5,,3.662,,,2024-01-09T03:29:36.000Z
"1/8/2024, 10:32:36 PM",4,65.8,73.6,,3.662,,,2024-01-09T03:32:36.000Z
"1/8/2024, 10:35:36 PM",4,65.8,73.6,,3.662,,,2024-01-09T03:35:36.000Z
"1/8/2024, 10:38:36 PM",4,65.8,73.6,,3.662,,,2024-01-09T03:38:36.000Z
"1/8/2024, 10:41:36 PM",4,65.8,73.6,,3.662,,,2024-01-09T03:41:36.000Z
"1/8/2024, 10:44:36 PM",4,65.8,73.6,,3.662,,,2024-01-09T03:44:36.000Z
"1/8/2024, 10:47:36 PM",4,65.8,73.7,,3.662,,,2024-01-09T03:47:36.000Z
"1/8/2024, 10:50:36 PM",4,65.8,73.7,,3.662,,,2024-01-09T03:50:36.000Z
"1/8/2024, 10:53:36 PM",4,65.8,73.7,,3.662,,,2024-01-09T03:53:36.000Z
"1/8/2024, 10:56:36 PM",4,65.8,73.7,,3.662,,,2024-01-09T03:56:36.000Z
"1/8/2024, 10:59:36 PM",4,65.8,73.7,,3.662,,,2024-01-09T03:59:36.000Z
"1/8/2024, 11:02:36 PM",4,65.8,73.7,,3.663,,,2024-01-09T04:02:36.000Z
"1/8/2024, 11:05:36 PM",4,65.8,73.8,,3.662,,,2024-01-09T04:05:36.000Z
"1/8/2024, 11:08:36 PM",4,65.8,73.8,,3.662,,,2024-01-09T04:08:36.000Z
"1/8/2024, 11:11:36 PM",4,65.8,73.8,,3.662,,,2024-01-09T04:11:36.000Z
"1/8/2024, 11:14:36 PM",4,65.8,73.8,,3.662,,,2024-01-09T04:14:36.000Z
"1/8/2024, 11:17:36 PM",4,65.8,73.8,,3.662,,,2024-01-09T04:17:36.000Z
"1/8/2024, 11:20:36 PM",4,65.8,73.8,,3.662,,,2024-01-09T04:20:36.000Z
"1/8/2024, 11:23:36 PM",4,65.8,73.9,,3.662,,,2024-01-09T04:23:36.000Z
"1/8/2024, 11:26:36 PM",4,65.8,73.9,,3.662,,,2024-01-09T04:26:36.000Z
"1/8/2024, 11:29:36 PM",4,65.8,73.9,,3.662,,,2024-01-09T04:29:36.000Z
"1/8/2024, 11:32:36 PM",4,65.8,73.9,,3.662,,,2024-01-09T04:32:36.000Z
"1/8/2024, 11:35:36 PM",4,65.8,73.9,,3.662,,,2024-01-09T04:35:36.000Z
"1/8/2024, 11:38:36 PM",4,65.8,74,,3.662,,,2024-01-09T04:38:36.000Z
"1/8/2024, 11:41:36 PM",4,66,74,,3.662,,,2024-01-09T04:41:36.000Z
"1/8/2024, 11:44:36 PM",4,66,74,,3.662,,,2024-01-09T04:44:36.000Z
"1/8/2024, 11:47:36 PM",4,66,74.1,,3.662,,,2024-01-09T04:47:36.000Z
"1/8/2024, 11:50:36 PM",4,66,74.1,,3.662,,,2024-01-09T04:50:36.000Z
"1/8/2024, 11:53:36 PM",4,66,74.1,,3.662,,,2024-01-09T04:53:36.000Z
"1/8/2024, 11:56:36 PM",4,66.2,74.1,,3.662,,,2024-01-09T04:56:36.000Z
"1/8/2024, 11:59:36 PM",4,66.2,74.1,,3.662,,,2024-01-09T04:59:36.000Z
"1/9/2024, 12:02:36 AM",4,66.2,74.1,,3.662,,,2024-01-09T05:02:36.000Z
"1/9/2024, 12:05:36 AM",4,66.2,74.2,,3.662,,,2024-01-09T05:05:36.000Z
"1/9/2024, 12:08:36 AM",4,66.2,74.2,,3.662,,,2024-01-09T05:08:36.000Z
"1/9/2024, 12:11:36 AM",4,66.2,74.2,,3.662,,,2024-01-09T05:11:36.000Z
"1/9/2024, 12:14:36 AM",4,66.4,74.3,,3.662,,,2024-01-09T05:14:36.000Z
"1/9/2024, 12:17:36 AM",4,66.4,74.3,,3.662,,,2024-01-09T05:17:36.000Z
"1/9/2024, 12:20:36 AM",4,66.4,74.3,,3.662,,,2024-01-09T05:20:36.000Z
"1/9/2024, 12:23:36 AM",4,66.4,74.3,,3.662,,,2024-01-09T05:23:36.000Z
"1/9/2024, 12:26:36 AM",4,66.6,74.3,,3.662,,,2024-01-09T05:26:36.000Z
"1/9/2024, 12:29:36 AM",4,66.6,74.3,,3.662,,,2024-01-09T05:29:36.000Z
"1/9/2024, 12:32:36 AM",4,66.6,74.4,,3.661,,,2024-01-09T05:32:36.000Z
"1/9/2024, 12:35:36 AM",4,66.6,74.4,,3.662,,,2024-01-09T05:35:36.000Z
"1/9/2024, 12:38:36 AM",4,66.6,74.4,,3.662,,,2024-01-09T05:38:36.000Z
"1/9/2024, 12:41:36 AM",4,66.6,74.5,,3.662,,,2024-01-09T05:41:36.000Z
"1/9/2024, 12:44:36 AM",4,66.6,74.5,,3.662,,,2024-01-09T05:44:36.000Z
"1/9/2024, 12:47:36 AM",4,66.6,74.4,,3.662,,,2024-01-09T05:47:36.000Z
"1/9/2024, 12:50:36 AM",4,66.4,74.4,,3.662,,,2024-01-09T05:50:36.000Z
"1/9/2024, 12:53:36 AM",4,66.2,74.4,,3.662,,,2024-01-09T05:53:36.000Z
"1/9/2024, 12:56:36 AM",4,65.8,74.4,,3.662,,,2024-01-09T05:56:36.000Z
"1/9/2024, 12:59:36 AM",4,65.7,74.4,,3.662,,,2024-01-09T05:59:36.000Z
"1/9/2024, 1:02:36 AM",4,65.5,74.4,,3.662,,,2024-01-09T06:02:36.000Z
"1/9/2024, 1:05:36 AM",4,65.3,74.4,,3.662,,,2024-01-09T06:05:36.000Z
"1/9/2024, 1:08:36 AM",4,65.1,74.4,,3.662,,,2024-01-09T06:08:36.000Z
"1/9/2024, 1:11:36 AM",4,64.9,74.5,,3.662,,,2024-01-09T06:11:36.000Z
"1/9/2024, 1:14:36 AM",4,64.8,74.4,,3.662,,,2024-01-09T06:14:36.000Z
"1/9/2024, 1:17:36 AM",4,64.6,74.5,,3.662,,,2024-01-09T06:17:36.000Z
"1/9/2024, 1:20:36 AM",4,64.6,74.4,,3.662,,,2024-01-09T06:20:36.000Z
"1/9/2024, 1:23:36 AM",4,64.4,74.5,,3.662,,,2024-01-09T06:23:36.000Z
"1/9/2024, 1:26:36 AM",4,64.2,74.5,,3.662,,,2024-01-09T06:26:36.000Z
"1/9/2024, 1:29:36 AM",4,64,74.5,,3.662,,,2024-01-09T06:29:36.000Z
"1/9/2024, 1:32:36 AM",4,64,74.5,,3.662,,,2024-01-09T06:32:36.000Z
"1/9/2024, 1:35:36 AM",4,63.9,74.5,,3.662,,,2024-01-09T06:35:36.000Z
"1/9/2024, 1:38:36 AM",4,63.7,74.5,,3.662,,,2024-01-09T06:38:36.000Z
"1/9/2024, 1:41:36 AM",4,63.7,74.5,,3.662,,,2024-01-09T06:41:36.000Z
"1/9/2024, 1:44:36 AM",4,63.5,74.5,,3.662,,,2024-01-09T06:44:36.000Z
"1/9/2024, 1:47:36 AM",4,63.5,74.5,,3.662,,,2024-01-09T06:47:36.000Z
"1/9/2024, 1:50:36 AM",4,63.3,74.5,,3.662,,,2024-01-09T06:50:36.000Z
"1/9/2024, 1:53:36 AM",3,63.1,74.5,,3.662,,,2024-01-09T06:53:36.000Z
"1/9/2024, 1:56:36 AM",3,63,74.5,,3.662,,,2024-01-09T06:56:36.000Z
"1/9/2024, 1:59:36 AM",3,63,74.5,,3.662,,,2024-01-09T06:59:36.000Z
"1/9/2024, 2:02:36 AM",3,62.8,74.5,,3.661,,,2024-01-09T07:02:36.000Z
"1/9/2024, 2:05:36 AM",3,62.6,74.5,,3.662,,,2024-01-09T07:05:36.000Z
"1/9/2024, 2:08:36 AM",3,62.6,74.5,,3.662,,,2024-01-09T07:08:36.000Z
"1/9/2024, 2:11:36 AM",3,62.4,74.6,,3.662,,,2024-01-09T07:11:36.000Z
"1/9/2024, 2:14:36 AM",3,62.4,74.6,,3.662,,,2024-01-09T07:14:36.000Z
"1/9/2024, 2:17:36 AM",3,62.2,74.6,,3.662,,,2024-01-09T07:17:36.000Z
"1/9/2024, 2:20:36 AM",3,62.2,74.6,,3.661,,,2024-01-09T07:20:36.000Z
"1/9/2024, 2:23:36 AM",3,62.2,74.6,,3.662,,,2024-01-09T07:23:36.000Z
"1/9/2024, 2:26:36 AM",3,62.1,74.6,,3.662,,,2024-01-09T07:26:36.000Z
"1/9/2024, 2:29:36 AM",3,62.1,74.6,,3.662,,,2024-01-09T07:29:36.000Z
"1/9/2024, 2:32:36 AM",3,62.1,74.6,,3.662,,,2024-01-09T07:32:36.000Z
"1/9/2024, 2:35:36 AM",3,62.1,74.6,,3.661,,,2024-01-09T07:35:36.000Z
"1/9/2024, 2:38:36 AM",3,62.1,74.7,,3.662,,,2024-01-09T07:38:36.000Z
"1/9/2024, 2:41:36 AM",3,61.9,74.7,,3.661,,,2024-01-09T07:41:36.000Z
"1/9/2024, 2:44:36 AM",3,61.9,74.7,,3.662,,,2024-01-09T07:44:36.000Z
"1/9/2024, 2:47:36 AM",3,61.9,74.7,,3.662,,,2024-01-09T07:47:36.000Z
"1/9/2024, 2:50:36 AM",3,61.9,74.7,,3.661,,,2024-01-09T07:50:36.000Z
"1/9/2024, 2:53:36 AM",3,61.9,74.7,,3.661,,,2024-01-09T07:53:36.000Z
"1/9/2024, 2:56:36 AM",3,61.9,74.7,,3.661,,,2024-01-09T07:56:36.000Z
"1/9/2024, 2:59:36 AM",3,61.9,74.7,,3.661,,,2024-01-09T07:59:36.000Z
"1/9/2024, 3:02:36 AM",3,61.9,74.8,,3.662,,,2024-01-09T08:02:36.000Z
"1/9/2024, 3:05:36 AM",4,61.9,74.8,,3.661,,,2024-01-09T08:05:36.000Z
"1/9/2024, 3:08:36 AM",4,61.9,74.8,,3.661,,,2024-01-09T08:08:36.000Z
"1/9/2024, 3:11:36 AM",4,61.7,74.8,,3.661,,,2024-01-09T08:11:36.000Z
"1/9/2024, 3:14:36 AM",4,61.7,74.8,,3.661,,,2024-01-09T08:14:36.000Z
"1/9/2024, 3:17:36 AM",4,61.7,74.8,,3.661,,,2024-01-09T08:17:36.000Z
"1/9/2024, 3:20:36 AM",4,61.7,74.8,,3.661,,,2024-01-09T08:20:36.000Z
"1/9/2024, 3:23:36 AM",4,61.5,74.8,,3.661,,,2024-01-09T08:23:36.000Z
"1/9/2024, 3:26:36 AM",4,61.5,74.8,,3.661,,,2024-01-09T08:26:36.000Z
"1/9/2024, 3:29:36 AM",4,61.5,74.8,,3.661,,,2024-01-09T08:29:36.000Z
"1/9/2024, 3:32:36 AM",4,61.5,74.8,,3.661,,,2024-01-09T08:32:36.000Z
"1/9/2024, 3:35:36 AM",4,61.3,74.8,,3.661,,,2024-01-09T08:35:36.000Z
"1/9/2024, 3:38:36 AM",3,61.3,74.9,,3.661,,,2024-01-09T08:38:36.000Z
"1/9/2024, 3:41:36 AM",3,61.3,74.9,,3.661,,,2024-01-09T08:41:36.000Z
"1/9/2024, 3:44:36 AM",3,61.3,74.9,,3.661,,,2024-01-09T08:44:36.000Z
"1/9/2024, 3:47:36 AM",3,61.3,74.9,,3.661,,,2024-01-09T08:47:36.000Z
"1/9/2024, 3:50:36 AM",4,61.2,74.9,,3.661,,,2024-01-09T08:50:36.000Z
"1/9/2024, 3:53:36 AM",4,61.2,75,,3.661,,,2024-01-09T08:53:36.000Z
"1/9/2024, 3:56:36 AM",4,61.2,75,,3.661,,,2024-01-09T08:56:36.000Z
"1/9/2024, 3:59:36 AM",3,61.2,75,,3.661,,,2024-01-09T08:59:36.000Z
"1/9/2024, 4:02:36 AM",4,61.2,74.9,,3.661,,,2024-01-09T09:02:36.000Z
"1/9/2024, 4:05:36 AM",4,61.2,75,,3.661,,,2024-01-09T09:05:36.000Z
"1/9/2024, 4:08:36 AM",4,61.2,75,,3.661,,,2024-01-09T09:08:36.000Z
"1/9/2024, 4:11:36 AM",3,61.2,75,,3.661,,,2024-01-09T09:11:36.000Z
"1/9/2024, 4:14:36 AM",4,61.2,75,,3.661,,,2024-01-09T09:14:36.000Z
"1/9/2024, 4:17:36 AM",4,61.2,75,,3.661,,,2024-01-09T09:17:36.000Z
"1/9/2024, 4:20:36 AM",3,61.2,75.1,,3.661,,,2024-01-09T09:20:36.000Z
"1/9/2024, 4:23:36 AM",3,61.2,75.1,,3.661,,,2024-01-09T09:23:36.000Z
"1/9/2024, 4:26:36 AM",4,61.2,75.1,,3.661,,,2024-01-09T09:26:36.000Z
"1/9/2024, 4:29:36 AM",4,61.2,75.1,,3.661,,,2024-01-09T09:29:36.000Z
"1/9/2024, 4:32:36 AM",3,61.3,75.1,,3.66,,,2024-01-09T09:32:36.000Z
"1/9/2024, 4:35:36 AM",3,61.3,75.1,,3.661,,,2024-01-09T09:35:36.000Z
"1/9/2024, 4:38:36 AM",3,61.3,75.1,,3.661,,,2024-01-09T09:38:36.000Z
"1/9/2024, 4:41:36 AM",3,61.3,75.2,,3.661,,,2024-01-09T09:41:36.000Z
"1/9/2024, 4:44:36 AM",3,61.3,75.2,,3.661,,,2024-01-09T09:44:36.000Z
"1/9/2024, 4:47:36 AM",3,61.3,75.2,,3.661,,,2024-01-09T09:47:36.000Z
"1/9/2024, 4:50:36 AM",3,61.3,75.2,,3.661,,,2024-01-09T09:50:36.000Z
"1/9/2024, 4:53:36 AM",4,61.3,75.2,,3.66,,,2024-01-09T09:53:36.000Z
"1/9/2024, 4:56:36 AM",3,61.3,75.2,,3.661,,,2024-01-09T09:56:36.000Z
"1/9/2024, 4:59:36 AM",3,61.3,75.2,,3.661,,,2024-01-09T09:59:36.000Z
"1/9/2024, 5:02:36 AM",4,61.2,75.2,,3.661,,,2024-01-09T10:02:36.000Z
"1/9/2024, 5:05:36 AM",4,61.2,75.2,,3.661,,,2024-01-09T10:05:36.000Z
"1/9/2024, 5:08:36 AM",4,61.2,75.2,,3.661,,,2024-01-09T10:08:36.000Z
"1/9/2024, 5:11:36 AM",4,61.2,75.3,,3.66,,,2024-01-09T10:11:36.000Z
"1/9/2024, 5:14:36 AM",4,61,75.3,,3.661,,,2024-01-09T10:14:36.000Z
"1/9/2024, 5:17:36 AM",4,61,75.3,,3.661,,,2024-01-09T10:17:36.000Z
"1/9/2024, 5:20:36 AM",4,61,75.3,,3.661,,,2024-01-09T10:20:36.000Z
"1/9/2024, 5:23:36 AM",4,60.8,75.3,,3.661,,,2024-01-09T10:23:36.000Z
"1/9/2024, 5:26:36 AM",4,60.8,75.3,,3.661,,,2024-01-09T10:26:36.000Z
"1/9/2024, 5:29:36 AM",4,60.8,75.3,,3.661,,,2024-01-09T10:29:36.000Z
"1/9/2024, 5:32:36 AM",4,60.8,75.3,,3.66,,,2024-01-09T10:32:36.000Z
"1/9/2024, 5:35:36 AM",3,60.8,75.3,,3.661,,,2024-01-09T10:35:36.000Z
"1/9/2024, 5:38:36 AM",3,60.8,75.3,,3.66,,,2024-01-09T10:38:36.000Z
"1/9/2024, 5:41:36 AM",3,60.8,75.4,,3.661,,,2024-01-09T10:41:36.000Z
"1/9/2024, 5:44:36 AM",3,61,75.4,,3.66,,,2024-01-09T10:44:36.000Z
"1/9/2024, 5:47:36 AM",3,61,75.4,,3.66,,,2024-01-09T10:47:36.000Z
"1/9/2024, 5:50:36 AM",3,61,75.4,,3.661,,,2024-01-09T10:50:36.000Z
"1/9/2024, 5:53:36 AM",3,61,75.4,,3.661,,,2024-01-09T10:53:36.000Z
"1/9/2024, 5:56:36 AM",4,61,75.4,,3.661,,,2024-01-09T10:56:36.000Z
"1/9/2024, 5:59:36 AM",3,61.2,75.5,,3.661,,,2024-01-09T10:59:36.000Z
"1/9/2024, 6:02:36 AM",3,61.2,75.5,,3.661,,,2024-01-09T11:02:36.000Z
"1/9/2024, 6:05:36 AM",4,61.2,75.5,,3.66,,,2024-01-09T11:05:36.000Z
"1/9/2024, 6:08:36 AM",4,61.2,75.5,,3.661,,,2024-01-09T11:08:36.000Z
"1/9/2024, 6:11:36 AM",4,61.2,75.5,,3.66,,,2024-01-09T11:11:36.000Z
"1/9/2024, 6:14:36 AM",4,61.3,75.6,,3.66,,,2024-01-09T11:14:36.000Z
"1/9/2024, 6:17:36 AM",4,61.3,75.6,,3.66,,,2024-01-09T11:17:36.000Z
"1/9/2024, 6:20:36 AM",4,61.3,75.6,,3.661,,,2024-01-09T11:20:36.000Z
"1/9/2024, 6:23:36 AM",4,61.5,75.6,,3.661,,,2024-01-09T11:23:36.000Z
"1/9/2024, 6:26:36 AM",4,61.5,75.6,,3.66,,,2024-01-09T11:26:36.000Z
"1/9/2024, 6:29:36 AM",4,61.5,75.6,,3.661,,,2024-01-09T11:29:36.000Z
"1/9/2024, 6:32:36 AM",4,61.5,75.6,,3.66,,,2024-01-09T11:32:36.000Z
"1/9/2024, 6:35:36 AM",4,61.5,75.7,,3.661,,,2024-01-09T11:35:36.000Z
"1/9/2024, 6:38:36 AM",4,61.5,75.7,,3.66,,,2024-01-09T11:38:36.000Z
"1/9/2024, 6:41:36 AM",4,61.5,75.7,,3.66,,,2024-01-09T11:41:36.000Z
"1/9/2024, 6:44:36 AM",4,61.5,75.7,,3.661,,,2024-01-09T11:44:36.000Z
"1/9/2024, 6:47:36 AM",4,61.5,75.7,,3.661,,,2024-01-09T11:47:36.000Z
"1/9/2024, 6:50:36 AM",4,61.5,75.7,,3.66,,,2024-01-09T11:50:36.000Z
"1/9/2024, 6:53:36 AM",4,61.5,75.7,,3.66,,,2024-01-09T11:53:36.000Z
"1/9/2024, 6:56:36 AM",4,61.5,75.7,,3.661,,,2024-01-09T11:56:36.000Z
"1/9/2024, 6:59:36 AM",4,61.5,75.7,,3.66,,,2024-01-09T11:59:36.000Z
"1/9/2024, 7:02:36 AM",4,61.5,75.7,,3.661,,,2024-01-09T12:02:36.000Z
"1/9/2024, 7:05:36 AM",4,61.5,75.8,,3.66,,,2024-01-09T12:05:36.000Z
"1/9/2024, 7:08:36 AM",4,61.5,75.8,,3.66,,,2024-01-09T12:08:36.000Z
"1/9/2024, 7:11:36 AM",4,61.5,75.8,,3.66,,,2024-01-09T12:11:36.000Z
"1/9/2024, 7:14:36 AM",4,61.7,75.8,,3.66,,,2024-01-09T12:14:36.000Z
"1/9/2024, 7:17:36 AM",4,61.7,75.8,,3.66,,,2024-01-09T12:17:36.000Z
"1/9/2024, 7:20:36 AM",4,61.7,75.8,,3.66,,,2024-01-09T12:20:36.000Z
"1/9/2024, 7:23:36 AM",4,61.7,75.8,,3.66,,,2024-01-09T12:23:36.000Z
"1/9/2024, 7:26:36 AM",4,61.9,75.9,,3.661,,,2024-01-09T12:26:36.000Z
"1/9/2024, 7:29:36 AM",4,61.9,75.9,,3.66,,,2024-01-09T12:29:36.000Z
"1/9/2024, 7:32:36 AM",4,61.9,75.9,,3.66,,,2024-01-09T12:32:36.000Z
"1/9/2024, 7:35:36 AM",4,62.1,75.9,,3.66,,,2024-01-09T12:35:36.000Z
"1/9/2024, 7:38:36 AM",4,62.2,76,,3.66,,,2024-01-09T12:38:36.000Z
"1/9/2024, 7:41:36 AM",4,62.2,76,,3.66,,,2024-01-09T12:41:36.000Z
"1/9/2024, 7:44:36 AM",4,62.4,76,,3.66,,,2024-01-09T12:44:36.000Z
"1/9/2024, 7:47:36 AM",4,62.4,76,,3.66,,,2024-01-09T12:47:36.000Z
"1/9/2024, 7:50:36 AM",4,62.4,76,,3.66,,,2024-01-09T12:50:36.000Z
"1/9/2024, 7:53:36 AM",4,62.6,76,,3.66,,,2024-01-09T12:53:36.000Z
"1/9/2024, 7:56:36 AM",4,62.6,76.1,,3.66,,,2024-01-09T12:56:36.000Z
"1/9/2024, 7:59:36 AM",4,62.6,76.1,,3.66,,,2024-01-09T12:59:36.000Z
"1/9/2024, 8:02:36 AM",4,62.8,76.1,,3.661,,,2024-01-09T13:02:36.000Z
"1/9/2024, 8:05:36 AM",4,62.8,76.1,,3.66,,,2024-01-09T13:05:36.000Z
"1/9/2024, 8:08:36 AM",4,62.8,76.1,,3.66,,,2024-01-09T13:08:36.000Z
"1/9/2024, 8:11:36 AM",4,62.8,76.1,,3.661,,,2024-01-09T13:11:36.000Z
"1/9/2024, 8:14:36 AM",4,62.8,76.1,,3.66,,,2024-01-09T13:14:36.000Z
"1/9/2024, 8:17:36 AM",4,62.8,76.1,,3.661,,,2024-01-09T13:17:36.000Z
"1/9/2024, 8:20:36 AM",4,62.8,76.2,,3.66,,,2024-01-09T13:20:36.000Z
"1/9/2024, 8:23:36 AM",4,63,76.2,,3.66,,,2024-01-09T13:23:36.000Z
"1/9/2024, 8:26:36 AM",4,63,76.2,,3.66,,,2024-01-09T13:26:36.000Z
"1/9/2024, 8:29:36 AM",4,63,76.2,,3.661,,,2024-01-09T13:29:36.000Z
"1/9/2024, 8:32:36 AM",4,63,76.2,,3.66,,,2024-01-09T13:32:36.000Z
"1/9/2024, 8:35:36 AM",4,63,76.2,,3.66,,,2024-01-09T13:35:36.000Z
"1/9/2024, 8:38:36 AM",4,63,76.2,,3.66,,,2024-01-09T13:38:36.000Z
"1/9/2024, 8:41:36 AM",4,63,76.2,,3.66,,,2024-01-09T13:41:36.000Z
"1/9/2024, 8:44:36 AM",4,63,76.2,,3.66,,,2024-01-09T13:44:36.000Z
"1/9/2024, 8:47:36 AM",4,63,76.2,,3.661,,,2024-01-09T13:47:36.000Z
"1/9/2024, 8:50:36 AM",4,63.1,76.3,,3.66,,,2024-01-09T13:50:36.000Z
"1/9/2024, 8:53:36 AM",4,63.1,76.3,,3.66,,,2024-01-09T13:53:36.000Z
"1/9/2024, 8:56:36 AM",4,63.1,76.3,,3.66,,,2024-01-09T13:56:36.000Z
"1/9/2024, 8:59:36 AM",4,63.1,76.3,,3.66,,,2024-01-09T13:59:36.000Z
"1/9/2024, 9:02:36 AM",4,63.1,76.3,,3.66,,,2024-01-09T14:02:36.000Z
"1/9/2024, 9:05:36 AM",4,63.3,76.3,,3.66,,,2024-01-09T14:05:36.000Z
"1/9/2024, 9:08:36 AM",4,63.3,76.3,,3.66,,,2024-01-09T14:08:36.000Z
"1/9/2024, 9:11:36 AM",4,63.3,76.3,,3.66,,,2024-01-09T14:11:36.000Z
"1/9/2024, 9:14:36 AM",4,63,76.3,,3.661,,,2024-01-09T14:14:36.000Z
"1/9/2024, 9:17:36 AM",4,63,76.3,,3.661,,,2024-01-09T14:17:36.000Z
"1/9/2024, 9:20:36 AM",4,62.6,76.3,,3.66,,,2024-01-09T14:20:36.000Z
"1/9/2024, 9:23:36 AM",4,62.2,76.3,,3.66,,,2024-01-09T14:23:36.000Z
"1/9/2024, 9:26:36 AM",4,62.1,76.3,,3.661,,,2024-01-09T14:26:36.000Z
"1/9/2024, 9:29:36 AM",4,62.2,76.3,,3.66,,,2024-01-09T14:29:36.000Z
"1/9/2024, 9:32:36 AM",4,62.4,76.4,,3.66,,,2024-01-09T14:32:36.000Z
"1/9/2024, 9:35:36 AM",4,62.6,76.4,,3.66,,,2024-01-09T14:35:36.000Z
"1/9/2024, 9:38:36 AM",4,62.8,76.4,,3.66,,,2024-01-09T14:38:36.000Z
"1/9/2024, 9:41:36 AM",4,63,76.4,,3.66,,,2024-01-09T14:41:36.000Z
"1/9/2024, 9:44:36 AM",4,63.1,76.5,,3.661,,,2024-01-09T14:44:36.000Z
"1/9/2024, 9:47:36 AM",4,63.5,76.5,,3.66,,,2024-01-09T14:47:36.000Z
"1/9/2024, 9:50:36 AM",4,63.7,76.5,,3.66,,,2024-01-09T14:50:36.000Z
"1/9/2024, 9:53:36 AM",4,63.9,76.6,,3.66,,,2024-01-09T14:53:36.000Z
"1/9/2024, 9:56:36 AM",4,64,76.6,,3.66,,,2024-01-09T14:56:36.000Z
"1/9/2024, 9:59:36 AM",4,64.2,76.6,,3.66,,,2024-01-09T14:59:36.000Z
"1/9/2024, 10:02:36 AM",4,64.2,76.6,,3.661,,,2024-01-09T15:02:36.000Z
"1/9/2024, 10:05:36 AM",4,64.4,76.6,,3.66,,,2024-01-09T15:05:36.000Z
"1/9/2024, 10:08:36 AM",4,64.4,76.6,,3.66,,,2024-01-09T15:08:36.000Z
"1/9/2024, 10:11:36 AM",4,64.6,76.6,,3.66,,,2024-01-09T15:11:36.000Z
"1/9/2024, 10:14:36 AM",4,64.6,76.7,,3.66,,,2024-01-09T15:14:36.000Z
"1/9/2024, 10:17:36 AM",4,64.6,76.7,,3.66,,,2024-01-09T15:17:36.000Z
"1/9/2024, 10:20:36 AM",4,64.6,76.7,,3.66,,,2024-01-09T15:20:36.000Z
"1/9/2024, 10:23:36 AM",4,64.6,76.7,,3.661,,,2024-01-09T15:23:36.000Z
"1/9/2024, 10:26:36 AM",4,64.8,76.7,,3.66,,,2024-01-09T15:26:36.000Z
"1/9/2024, 10:29:36 AM",4,64.8,76.7,,3.66,,,2024-01-09T15:29:36.000Z
"1/9/2024, 10:32:36 AM",4,64.9,76.7,,3.66,,,2024-01-09T15:32:36.000Z
"1/9/2024, 10:35:36 AM",4,64.9,76.8,,3.66,,,2024-01-09T15:35:36.000Z
"1/9/2024, 10:38:36 AM",4,65.1,76.8,,3.66,,,2024-01-09T15:38:36.000Z
"1/9/2024, 10:41:36 AM",4,65.1,76.8,,3.66,,,2024-01-09T15:41:36.000Z
"1/9/2024, 10:44:36 AM",4,65.3,76.8,,3.66,,,2024-01-09T15:44:36.000Z
"1/9/2024, 10:47:36 AM",4,65.3,76.9,,3.66,,,2024-01-09T15:47:36.000Z
"1/9/2024, 10:50:36 AM",4,65.5,76.9,,3.66,,,2024-01-09T15:50:36.000Z
"1/9/2024, 10:53:36 AM",4,65.7,76.9,,3.66,,,2024-01-09T15:53:36.000Z
"1/9/2024, 10:56:36 AM",4,65.7,76.9,,3.66,,,2024-01-09T15:56:36.000Z
"1/9/2024, 10:59:36 AM",4,65.8,76.9,,3.661,,,2024-01-09T15:59:36.000Z
"1/9/2024, 11:02:36 AM",4,65.8,76.9,,3.66,,,2024-01-09T16:02:36.000Z
"1/9/2024, 11:05:36 AM",4,66,77,,3.661,,,2024-01-09T16:05:36.000Z
"1/9/2024, 11:08:36 AM",4,66,77,,3.66,,,2024-01-09T16:08:36.000Z
"1/9/2024, 11:11:36 AM",4,66.2,77,,3.66,,,2024-01-09T16:11:36.000Z
"1/9/2024, 11:14:36 AM",4,66.2,77,,3.661,,,2024-01-09T16:14:36.000Z
"1/9/2024, 11:17:36 AM",4,66.4,77,,3.66,,,2024-01-09T16:17:36.000Z
"1/9/2024, 11:20:36 AM",4,66.4,77,,3.66,,,2024-01-09T16:20:36.000Z
"1/9/2024, 11:23:36 AM",4,66.6,77,,3.66,,,2024-01-09T16:23:36.000Z
"1/9/2024, 11:26:36 AM",4,66.6,77.1,,3.66,,,2024-01-09T16:26:36.000Z
"1/9/2024, 11:29:36 AM",4,66.7,77.1,,3.66,,,2024-01-09T16:29:36.000Z
"1/9/2024, 11:32:36 AM",4,66.7,77.1,,3.66,,,2024-01-09T16:32:36.000Z
"1/9/2024, 11:35:36 AM",4,66.9,77.1,,3.661,,,2024-01-09T16:35:36.000Z
