Instrument:,H2S-200602855,,,,
Time Zone Offset (Minutes):,-300,,,,
Orignal File Name:,"C:\Users\Phil.Bennington\Documents\Aculog NH3\H2S-200602855_4_22_2022, 1_34_43 PM --- 4_29_2022, 9_09_43 AM.acrudata",,,,
Session ID:,45880,,,,
Session 1st Title:,"H2S-200602855_4_22_2022, 1_34_43 PM --- 4_29_2022, 9_09_43 AM",,,,
Session Start:,"4/22/2022, 12:34:43 PM",,,,
Session End:,"4/29/2022, 8:09:43 AM",,,,
,,,,,
Time Stamp,Battery (Volts),Temperature (°F),Humidity (%),H2S (PPM),ISO time
"4/23/2022, 11:59:43 AM",3.624,89.6,72.3,1,2022-04-23T16:59:43.000Z
"4/23/2022, 12:04:43 PM",3.624,89.8,72.3,2,2022-04-23T17:04:43.000Z
"4/23/2022, 12:09:43 PM",3.624,90.1,72.3,1,2022-04-23T17:09:43.000Z
"4/23/2022, 12:14:43 PM",3.624,90.3,72.3,1,2022-04-23T17:14:43.000Z
"4/23/2022, 12:19:43 PM",3.624,90.7,72.2,1,2022-04-23T17:19:43.000Z
"4/23/2022, 12:24:43 PM",3.624,91.2,72.2,2,2022-04-23T17:24:43.000Z
"4/23/2022, 12:29:43 PM",3.624,91.6,72.1,2,2022-04-23T17:29:43.000Z
"4/23/2022, 12:34:43 PM",3.624,91.8,72,3,2022-04-23T17:34:43.000Z
"4/23/2022, 12:39:43 PM",3.624,92.3,72,1,2022-04-23T17:39:43.000Z
"4/23/2022, 12:44:43 PM",3.624,92.7,72,2,2022-04-23T17:44:43.000Z
"4/23/2022, 12:49:43 PM",3.623,93,71.9,2,2022-04-23T17:49:43.000Z
"4/23/2022, 12:54:43 PM",3.624,93.2,71.9,2,2022-04-23T17:54:43.000Z
"4/23/2022, 12:59:43 PM",3.623,93.2,71.7,0,2022-04-23T17:59:43.000Z
"4/23/2022, 1:04:43 PM",3.624,93.6,71.6,1,2022-04-23T18:04:43.000Z
"4/23/2022, 1:09:43 PM",3.624,93.9,71.4,1,2022-04-23T18:09:43.000Z
"4/23/2022, 1:14:43 PM",3.624,94.1,71.2,1,2022-04-23T18:14:43.000Z
"4/23/2022, 1:19:43 PM",3.624,94.3,71.1,0,2022-04-23T18:19:43.000Z
"4/23/2022, 1:24:43 PM",3.624,94.5,70.9,1,2022-04-23T18:24:43.000Z
"4/23/2022, 1:29:43 PM",3.625,94.6,70.8,1,2022-04-23T18:29:43.000Z
"4/23/2022, 1:34:43 PM",3.625,94.8,70.6,1,2022-04-23T18:34:43.000Z
"4/23/2022, 1:39:43 PM",3.625,94.8,70.4,0,2022-04-23T18:39:43.000Z
"4/23/2022, 1:44:43 PM",3.625,95,70.3,0,2022-04-23T18:44:43.000Z
"4/23/2022, 1:49:43 PM",3.624,95,70.2,0,2022-04-23T18:49:43.000Z
"4/23/2022, 1:54:43 PM",3.625,95,70,0,2022-04-23T18:54:43.000Z
"4/23/2022, 1:59:43 PM",3.624,95,69.8,0,2022-04-23T18:59:43.000Z
"4/23/2022, 2:04:43 PM",3.625,95.2,69.7,0,2022-04-23T19:04:43.000Z
"4/23/2022, 2:09:43 PM",3.625,95.2,69.5,0,2022-04-23T19:09:43.000Z
"4/23/2022, 2:14:43 PM",3.625,95.4,69.4,0,2022-04-23T19:14:43.000Z
"4/23/2022, 2:19:43 PM",3.624,95.5,69.2,0,2022-04-23T19:19:43.000Z
"4/23/2022, 2:24:43 PM",3.625,95.5,69.1,0,2022-04-23T19:24:43.000Z
"4/23/2022, 2:29:43 PM",3.625,95.7,69,0,2022-04-23T19:29:43.000Z
"4/23/2022, 2:34:43 PM",3.625,95.7,68.9,0,2022-04-23T19:34:43.000Z
"4/23/2022, 2:39:43 PM",3.625,95.9,68.7,0,2022-04-23T19:39:43.000Z
"4/23/2022, 2:44:43 PM",3.625,95.9,68.6,0,2022-04-23T19:44:43.000Z
"4/23/2022, 2:49:43 PM",3.625,96.1,68.5,0,2022-04-23T19:49:43.000Z
"4/23/2022, 2:54:43 PM",3.626,96.1,68.4,0,2022-04-23T19:54:43.000Z
"4/23/2022, 2:59:43 PM",3.625,96.1,68.2,0,2022-04-23T19:59:43.000Z
"4/23/2022, 3:04:43 PM",3.626,96.1,68.1,0,2022-04-23T20:04:43.000Z
"4/23/2022, 3:09:43 PM",3.626,96.1,68,0,2022-04-23T20:09:43.000Z
"4/23/2022, 3:14:43 PM",3.625,96.1,67.9,0,2022-04-23T20:14:43.000Z
"4/23/2022, 3:19:43 PM",3.626,96.1,67.8,0,2022-04-23T20:19:43.000Z
"4/23/2022, 3:24:43 PM",3.626,96.3,67.6,0,2022-04-23T20:24:43.000Z
"4/23/2022, 3:29:43 PM",3.626,96.3,67.5,0,2022-04-23T20:29:43.000Z
"4/23/2022, 3:34:43 PM",3.626,96.3,67.5,0,2022-04-23T20:34:43.000Z
"4/23/2022, 3:39:43 PM",3.626,96.3,67.4,0,2022-04-23T20:39:43.000Z
"4/23/2022, 3:44:43 PM",3.626,96.3,67.2,0,2022-04-23T20:44:43.000Z
"4/23/2022, 3:49:43 PM",3.626,96.1,67.1,0,2022-04-23T20:49:43.000Z
"4/23/2022, 3:54:43 PM",3.626,96.1,67,0,2022-04-23T20:54:43.000Z
"4/23/2022, 3:59:43 PM",3.626,95.9,66.9,0,2022-04-23T20:59:43.000Z
"4/23/2022, 4:04:43 PM",3.626,95.9,66.8,0,2022-04-23T21:04:43.000Z
"4/23/2022, 4:09:43 PM",3.625,95.7,66.6,0,2022-04-23T21:09:43.000Z
"4/23/2022, 4:14:43 PM",3.626,95.7,66.5,0,2022-04-23T21:14:43.000Z
"4/23/2022, 4:19:43 PM",3.626,95.5,66.4,0,2022-04-23T21:19:43.000Z
"4/23/2022, 4:24:43 PM",3.626,95.5,66.3,0,2022-04-23T21:24:43.000Z
"4/23/2022, 4:29:43 PM",3.627,95.5,66.2,0,2022-04-23T21:29:43.000Z
"4/23/2022, 4:34:43 PM",3.627,95.4,66.1,0,2022-04-23T21:34:43.000Z
"4/23/2022, 4:39:43 PM",3.627,95.2,66,0,2022-04-23T21:39:43.000Z
"4/23/2022, 4:44:43 PM",3.626,95.2,65.9,0,2022-04-23T21:44:43.000Z
"4/23/2022, 4:49:43 PM",3.627,95,65.8,0,2022-04-23T21:49:43.000Z
"4/23/2022, 4:54:43 PM",3.627,94.8,65.7,0,2022-04-23T21:54:43.000Z
"4/23/2022, 4:59:43 PM",3.627,94.6,65.7,0,2022-04-23T21:59:43.000Z
"4/23/2022, 5:04:43 PM",3.627,94.3,65.6,0,2022-04-23T22:04:43.000Z
"4/23/2022, 5:09:43 PM",3.627,94.1,65.5,0,2022-04-23T22:09:43.000Z
"4/23/2022, 5:14:43 PM",3.627,93.7,65.4,0,2022-04-23T22:14:43.000Z
"4/23/2022, 5:19:43 PM",3.628,93.4,65.3,0,2022-04-23T22:19:43.000Z
"4/23/2022, 5:24:43 PM",3.628,93.2,65.2,0,2022-04-23T22:24:43.000Z
"4/23/2022, 5:29:43 PM",3.628,92.7,65.2,0,2022-04-23T22:29:43.000Z
"4/23/2022, 5:34:43 PM",3.628,92.1,65.1,0,2022-04-23T22:34:43.000Z
"4/23/2022, 5:39:43 PM",3.628,91.8,65,0,2022-04-23T22:39:43.000Z
"4/23/2022, 5:44:43 PM",3.629,91.2,65,0,2022-04-23T22:44:43.000Z
"4/23/2022, 5:49:43 PM",3.629,90.9,64.9,0,2022-04-23T22:49:43.000Z
"4/23/2022, 5:54:43 PM",3.629,90.3,64.9,0,2022-04-23T22:54:43.000Z
"4/23/2022, 5:59:43 PM",3.628,89.8,64.9,0,2022-04-23T22:59:43.000Z
"4/23/2022, 6:04:43 PM",3.629,89.2,64.9,0,2022-04-23T23:04:43.000Z
"4/23/2022, 6:09:43 PM",3.629,88.7,64.8,1,2022-04-23T23:09:43.000Z
"4/23/2022, 6:14:43 PM",3.629,88.5,64.9,0,2022-04-23T23:14:43.000Z
"4/23/2022, 6:19:43 PM",3.629,87.8,64.8,1,2022-04-23T23:19:43.000Z
"4/23/2022, 6:24:43 PM",3.63,87.3,64.9,1,2022-04-23T23:24:43.000Z
"4/23/2022, 6:29:43 PM",3.629,86.7,64.9,0,2022-04-23T23:29:43.000Z
"4/23/2022, 6:34:43 PM",3.63,86.4,64.9,1,2022-04-23T23:34:43.000Z
"4/23/2022, 6:39:43 PM",3.63,85.8,64.9,2,2022-04-23T23:39:43.000Z
"4/23/2022, 6:44:43 PM",3.63,85.5,64.9,2,2022-04-23T23:44:43.000Z
"4/23/2022, 6:49:43 PM",3.63,84.9,64.9,1,2022-04-23T23:49:43.000Z
"4/23/2022, 6:54:43 PM",3.63,84.4,65,2,2022-04-23T23:54:43.000Z
"4/23/2022, 6:59:43 PM",3.63,83.8,65,1,2022-04-23T23:59:43.000Z
"4/23/2022, 7:04:43 PM",3.631,83.3,65,2,2022-04-24T00:04:43.000Z
"4/23/2022, 7:09:43 PM",3.63,82.9,65.1,1,2022-04-24T00:09:43.000Z
"4/23/2022, 7:14:43 PM",3.63,82.4,65.2,2,2022-04-24T00:14:43.000Z
"4/23/2022, 7:19:43 PM",3.631,81.9,65.2,2,2022-04-24T00:19:43.000Z
"4/23/2022, 7:24:43 PM",3.631,81.5,65.3,2,2022-04-24T00:24:43.000Z
"4/23/2022, 7:29:43 PM",3.631,81,65.3,2,2022-04-24T00:29:43.000Z
"4/23/2022, 7:34:43 PM",3.631,80.6,65.4,2,2022-04-24T00:34:43.000Z
"4/23/2022, 7:39:43 PM",3.631,80.1,65.5,2,2022-04-24T00:39:43.000Z
"4/23/2022, 7:44:43 PM",3.631,79.7,65.5,2,2022-04-24T00:44:43.000Z
"4/23/2022, 7:49:43 PM",3.632,79.2,65.6,2,2022-04-24T00:49:43.000Z
"4/23/2022, 7:54:43 PM",3.631,78.8,65.6,3,2022-04-24T00:54:43.000Z
"4/23/2022, 7:59:43 PM",3.631,78.4,65.7,3,2022-04-24T00:59:43.000Z
"4/23/2022, 8:04:43 PM",3.631,78.1,65.7,3,2022-04-24T01:04:43.000Z
"4/23/2022, 8:09:43 PM",3.632,77.7,65.8,3,2022-04-24T01:09:43.000Z
"4/23/2022, 8:14:43 PM",3.632,77.5,65.9,3,2022-04-24T01:14:43.000Z
"4/23/2022, 8:19:43 PM",3.632,77.2,65.9,3,2022-04-24T01:19:43.000Z
"4/23/2022, 8:24:43 PM",3.632,76.8,66,3,2022-04-24T01:24:43.000Z
"4/23/2022, 8:29:43 PM",3.632,76.6,66,3,2022-04-24T01:29:43.000Z
"4/23/2022, 8:34:43 PM",3.632,76.5,66.1,3,2022-04-24T01:34:43.000Z
"4/23/2022, 8:39:43 PM",3.632,76.3,66.1,3,2022-04-24T01:39:43.000Z
"4/23/2022, 8:44:43 PM",3.632,75.9,66.2,3,2022-04-24T01:44:43.000Z
"4/23/2022, 8:49:43 PM",3.632,75.7,66.2,3,2022-04-24T01:49:43.000Z
"4/23/2022, 8:54:43 PM",3.632,75.6,66.2,3,2022-04-24T01:54:43.000Z
"4/23/2022, 8:59:43 PM",3.632,75.4,66.3,3,2022-04-24T01:59:43.000Z
"4/23/2022, 9:04:43 PM",3.632,75.2,66.4,3,2022-04-24T02:04:43.000Z
"4/23/2022, 9:09:43 PM",3.632,75,66.4,3,2022-04-24T02:09:43.000Z
"4/23/2022, 9:14:43 PM",3.632,74.8,66.5,3,2022-04-24T02:14:43.000Z
"4/23/2022, 9:19:43 PM",3.632,74.7,66.5,3,2022-04-24T02:19:43.000Z
"4/23/2022, 9:24:43 PM",3.632,74.5,66.5,3,2022-04-24T02:24:43.000Z
"4/23/2022, 9:29:43 PM",3.631,74.5,66.6,3,2022-04-24T02:29:43.000Z
"4/23/2022, 9:34:43 PM",3.632,74.3,66.7,3,2022-04-24T02:34:43.000Z
"4/23/2022, 9:39:43 PM",3.632,74.1,66.7,3,2022-04-24T02:39:43.000Z
"4/23/2022, 9:44:43 PM",3.632,73.9,66.7,3,2022-04-24T02:44:43.000Z
"4/23/2022, 9:49:43 PM",3.632,73.8,66.8,3,2022-04-24T02:49:43.000Z
"4/23/2022, 9:54:43 PM",3.632,73.6,66.8,3,2022-04-24T02:54:43.000Z
"4/23/2022, 9:59:43 PM",3.632,73.6,66.9,3,2022-04-24T02:59:43.000Z
"4/23/2022, 10:04:43 PM",3.632,73.4,66.9,3,2022-04-24T03:04:43.000Z
"4/23/2022, 10:09:43 PM",3.632,73.4,66.9,3,2022-04-24T03:09:43.000Z
"4/23/2022, 10:14:43 PM",3.632,73.2,67,3,2022-04-24T03:14:43.000Z
"4/23/2022, 10:19:43 PM",3.631,73,67,3,2022-04-24T03:19:43.000Z
"4/23/2022, 10:24:43 PM",3.631,73,67.1,3,2022-04-24T03:24:43.000Z
"4/23/2022, 10:29:43 PM",3.631,72.9,67.1,3,2022-04-24T03:29:43.000Z
"4/23/2022, 10:34:43 PM",3.631,72.9,67.1,3,2022-04-24T03:34:43.000Z
"4/23/2022, 10:39:43 PM",3.632,72.7,67.2,3,2022-04-24T03:39:43.000Z
"4/23/2022, 10:44:43 PM",3.631,72.5,67.2,3,2022-04-24T03:44:43.000Z
"4/23/2022, 10:49:43 PM",3.631,72.5,67.2,3,2022-04-24T03:49:43.000Z
"4/23/2022, 10:54:43 PM",3.631,72.3,67.3,3,2022-04-24T03:54:43.000Z
"4/23/2022, 10:59:43 PM",3.631,72.3,67.3,3,2022-04-24T03:59:43.000Z
"4/23/2022, 11:04:43 PM",3.631,72.1,67.4,3,2022-04-24T04:04:43.000Z
"4/23/2022, 11:09:43 PM",3.631,72.1,67.4,3,2022-04-24T04:09:43.000Z
"4/23/2022, 11:14:43 PM",3.631,72,67.4,3,2022-04-24T04:14:43.000Z
"4/23/2022, 11:19:43 PM",3.631,72,67.5,3,2022-04-24T04:19:43.000Z
"4/23/2022, 11:24:43 PM",3.631,71.8,67.5,3,2022-04-24T04:24:43.000Z
"4/23/2022, 11:29:43 PM",3.631,71.8,67.5,3,2022-04-24T04:29:43.000Z
"4/23/2022, 11:34:43 PM",3.631,71.8,67.6,3,2022-04-24T04:34:43.000Z
"4/23/2022, 11:39:43 PM",3.631,71.8,67.6,3,2022-04-24T04:39:43.000Z
"4/23/2022, 11:44:43 PM",3.631,71.6,67.6,3,2022-04-24T04:44:43.000Z
"4/23/2022, 11:49:43 PM",3.631,71.6,67.7,3,2022-04-24T04:49:43.000Z
"4/23/2022, 11:54:43 PM",3.631,71.6,67.7,3,2022-04-24T04:54:43.000Z
"4/23/2022, 11:59:43 PM",3.631,71.4,67.8,3,2022-04-24T04:59:43.000Z
"4/24/2022, 12:04:43 AM",3.631,71.4,67.8,3,2022-04-24T05:04:43.000Z
"4/24/2022, 12:09:43 AM",3.631,71.4,67.9,3,2022-04-24T05:09:43.000Z
"4/24/2022, 12:14:43 AM",3.631,71.2,67.8,3,2022-04-24T05:14:43.000Z
"4/24/2022, 12:19:43 AM",3.631,71.2,67.9,3,2022-04-24T05:19:43.000Z
"4/24/2022, 12:24:43 AM",3.631,71.2,67.9,3,2022-04-24T05:24:43.000Z
"4/24/2022, 12:29:43 AM",3.63,71.1,68,3,2022-04-24T05:29:43.000Z
"4/24/2022, 12:34:43 AM",3.631,71.1,68,3,2022-04-24T05:34:43.000Z
"4/24/2022, 12:39:43 AM",3.63,71.1,68,3,2022-04-24T05:39:43.000Z
"4/24/2022, 12:44:43 AM",3.631,71.1,68,3,2022-04-24T05:44:43.000Z
"4/24/2022, 12:49:43 AM",3.631,70.9,68.1,3,2022-04-24T05:49:43.000Z
"4/24/2022, 12:54:43 AM",3.63,70.9,68.1,3,2022-04-24T05:54:43.000Z
"4/24/2022, 12:59:43 AM",3.631,70.9,68.1,3,2022-04-24T05:59:43.000Z
"4/24/2022, 1:04:43 AM",3.631,70.9,68.2,3,2022-04-24T06:04:43.000Z
"4/24/2022, 1:09:43 AM",3.631,70.7,68.2,3,2022-04-24T06:09:43.000Z
"4/24/2022, 1:14:43 AM",3.631,70.7,68.2,3,2022-04-24T06:14:43.000Z
"4/24/2022, 1:19:43 AM",3.631,70.5,68.2,3,2022-04-24T06:19:43.000Z
"4/24/2022, 1:24:43 AM",3.63,70.5,68.3,3,2022-04-24T06:24:43.000Z
"4/24/2022, 1:29:43 AM",3.631,70.5,68.3,3,2022-04-24T06:29:43.000Z
"4/24/2022, 1:34:43 AM",3.631,70.3,68.3,3,2022-04-24T06:34:43.000Z
"4/24/2022, 1:39:43 AM",3.631,70.3,68.3,3,2022-04-24T06:39:43.000Z
"4/24/2022, 1:44:43 AM",3.631,70.3,68.4,3,2022-04-24T06:44:43.000Z
"4/24/2022, 1:49:43 AM",3.631,70.2,68.4,3,2022-04-24T06:49:43.000Z
"4/24/2022, 1:54:43 AM",3.631,70.2,68.4,3,2022-04-24T06:54:43.000Z
"4/24/2022, 1:59:43 AM",3.631,70.2,68.4,3,2022-04-24T06:59:43.000Z
"4/24/2022, 2:04:43 AM",3.63,70.2,68.5,3,2022-04-24T07:04:43.000Z
"4/24/2022, 2:09:43 AM",3.631,70.2,68.5,3,2022-04-24T07:09:43.000Z
"4/24/2022, 2:14:43 AM",3.631,70,68.5,3,2022-04-24T07:14:43.000Z
"4/24/2022, 2:19:43 AM",3.63,70,68.5,3,2022-04-24T07:19:43.000Z
"4/24/2022, 2:24:43 AM",3.63,70,68.6,3,2022-04-24T07:24:43.000Z
"4/24/2022, 2:29:43 AM",3.63,70,68.6,3,2022-04-24T07:29:43.000Z
"4/24/2022, 2:34:43 AM",3.63,70,68.7,3,2022-04-24T07:34:43.000Z
"4/24/2022, 2:39:43 AM",3.63,70,68.7,3,2022-04-24T07:39:43.000Z
"4/24/2022, 2:44:43 AM",3.631,69.8,68.8,3,2022-04-24T07:44:43.000Z
"4/24/2022, 2:49:43 AM",3.63,69.8,68.8,3,2022-04-24T07:49:43.000Z
"4/24/2022, 2:54:43 AM",3.63,69.8,68.8,3,2022-04-24T07:54:43.000Z
"4/24/2022, 2:59:43 AM",3.63,69.6,68.8,3,2022-04-24T07:59:43.000Z
"4/24/2022, 3:04:43 AM",3.63,69.6,68.9,3,2022-04-24T08:04:43.000Z
"4/24/2022, 3:09:43 AM",3.63,69.6,68.9,3,2022-04-24T08:09:43.000Z
"4/24/2022, 3:14:43 AM",3.631,69.6,68.9,3,2022-04-24T08:14:43.000Z
"4/24/2022, 3:19:43 AM",3.631,69.6,68.9,3,2022-04-24T08:19:43.000Z
"4/24/2022, 3:24:43 AM",3.631,69.6,69,3,2022-04-24T08:24:43.000Z
"4/24/2022, 3:29:43 AM",3.63,69.6,69,3,2022-04-24T08:29:43.000Z
"4/24/2022, 3:34:43 AM",3.63,69.6,69,3,2022-04-24T08:34:43.000Z
"4/24/2022, 3:39:43 AM",3.63,69.6,69.1,3,2022-04-24T08:39:43.000Z
"4/24/2022, 3:44:43 AM",3.63,69.6,69.1,3,2022-04-24T08:44:43.000Z
"4/24/2022, 3:49:43 AM",3.63,69.4,69.1,3,2022-04-24T08:49:43.000Z
"4/24/2022, 3:54:43 AM",3.63,69.4,69.1,3,2022-04-24T08:54:43.000Z
"4/24/2022, 3:59:43 AM",3.63,69.4,69.1,3,2022-04-24T08:59:43.000Z
"4/24/2022, 4:04:43 AM",3.63,69.4,69.2,3,2022-04-24T09:04:43.000Z
"4/24/2022, 4:09:43 AM",3.63,69.3,69.2,3,2022-04-24T09:09:43.000Z
"4/24/2022, 4:14:43 AM",3.63,69.3,69.2,3,2022-04-24T09:14:43.000Z
"4/24/2022, 4:19:43 AM",3.63,69.3,69.2,3,2022-04-24T09:19:43.000Z
"4/24/2022, 4:24:43 AM",3.63,69.3,69.3,3,2022-04-24T09:24:43.000Z
"4/24/2022, 4:29:43 AM",3.63,69.3,69.3,3,2022-04-24T09:29:43.000Z
"4/24/2022, 4:34:43 AM",3.63,69.3,69.3,3,2022-04-24T09:34:43.000Z
"4/24/2022, 4:39:43 AM",3.63,69.4,69.3,3,2022-04-24T09:39:43.000Z
"4/24/2022, 4:44:43 AM",3.63,69.4,69.3,3,2022-04-24T09:44:43.000Z
"4/24/2022, 4:49:43 AM",3.63,69.4,69.4,3,2022-04-24T09:49:43.000Z
"4/24/2022, 4:54:43 AM",3.63,69.4,69.4,3,2022-04-24T09:54:43.000Z
"4/24/2022, 4:59:43 AM",3.63,69.6,69.4,3,2022-04-24T09:59:43.000Z
"4/24/2022, 5:04:43 AM",3.63,69.6,69.5,3,2022-04-24T10:04:43.000Z
"4/24/2022, 5:09:43 AM",3.63,69.6,69.5,3,2022-04-24T10:09:43.000Z
"4/24/2022, 5:14:43 AM",3.63,69.8,69.5,3,2022-04-24T10:14:43.000Z
"4/24/2022, 5:19:43 AM",3.63,69.8,69.5,3,2022-04-24T10:19:43.000Z
"4/24/2022, 5:24:43 AM",3.63,69.8,69.6,3,2022-04-24T10:24:43.000Z
"4/24/2022, 5:29:43 AM",3.631,69.8,69.6,4,2022-04-24T10:29:43.000Z
"4/24/2022, 5:34:43 AM",3.63,69.8,69.6,3,2022-04-24T10:34:43.000Z
"4/24/2022, 5:39:43 AM",3.63,70,69.7,3,2022-04-24T10:39:43.000Z
"4/24/2022, 5:44:43 AM",3.63,70,69.7,3,2022-04-24T10:44:43.000Z
"4/24/2022, 5:49:43 AM",3.63,70,69.7,3,2022-04-24T10:49:43.000Z
"4/24/2022, 5:54:43 AM",3.63,70,69.7,3,2022-04-24T10:54:43.000Z
"4/24/2022, 5:59:43 AM",3.63,70.2,69.8,3,2022-04-24T10:59:43.000Z
"4/24/2022, 6:04:43 AM",3.63,70.2,69.8,3,2022-04-24T11:04:43.000Z
"4/24/2022, 6:09:43 AM",3.63,70.2,69.8,3,2022-04-24T11:09:43.000Z
"4/24/2022, 6:14:43 AM",3.63,70.3,69.9,3,2022-04-24T11:14:43.000Z
"4/24/2022, 6:19:43 AM",3.63,70.5,69.9,3,2022-04-24T11:19:43.000Z
"4/24/2022, 6:24:43 AM",3.63,70.5,70,3,2022-04-24T11:24:43.000Z
"4/24/2022, 6:29:43 AM",3.63,70.7,70,3,2022-04-24T11:29:43.000Z
"4/24/2022, 6:34:43 AM",3.629,71.1,70,2,2022-04-24T11:34:43.000Z
"4/24/2022, 6:39:43 AM",3.63,71.2,70.1,2,2022-04-24T11:39:43.000Z
"4/24/2022, 6:44:43 AM",3.63,71.4,70.1,2,2022-04-24T11:44:43.000Z
"4/24/2022, 6:49:43 AM",3.63,71.8,70.2,2,2022-04-24T11:49:43.000Z
"4/24/2022, 6:54:43 AM",3.63,72,70.2,2,2022-04-24T11:54:43.000Z
"4/24/2022, 6:59:43 AM",3.63,72.1,70.2,2,2022-04-24T11:59:43.000Z
"4/24/2022, 7:04:43 AM",3.629,72.3,70.3,2,2022-04-24T12:04:43.000Z
"4/24/2022, 7:09:43 AM",3.629,72.7,70.4,2,2022-04-24T12:09:43.000Z
"4/24/2022, 7:14:43 AM",3.629,72.9,70.4,2,2022-04-24T12:14:43.000Z
"4/24/2022, 7:19:43 AM",3.629,73,70.4,2,2022-04-24T12:19:43.000Z
"4/24/2022, 7:24:43 AM",3.629,73.2,70.5,2,2022-04-24T12:24:43.000Z
"4/24/2022, 7:29:43 AM",3.629,73.6,70.5,2,2022-04-24T12:29:43.000Z
"4/24/2022, 7:34:43 AM",3.629,73.8,70.5,2,2022-04-24T12:34:43.000Z
"4/24/2022, 7:39:43 AM",3.629,74.1,70.5,1,2022-04-24T12:39:43.000Z
"4/24/2022, 7:44:43 AM",3.629,74.3,70.6,2,2022-04-24T12:44:43.000Z
"4/24/2022, 7:49:43 AM",3.629,74.7,70.6,1,2022-04-24T12:49:43.000Z
"4/24/2022, 7:54:43 AM",3.629,75,70.6,1,2022-04-24T12:54:43.000Z
"4/24/2022, 7:59:43 AM",3.629,75.2,70.7,1,2022-04-24T12:59:43.000Z
"4/24/2022, 8:04:43 AM",3.629,75.6,70.7,1,2022-04-24T13:04:43.000Z
"4/24/2022, 8:09:43 AM",3.628,75.9,70.7,2,2022-04-24T13:09:43.000Z
"4/24/2022, 8:14:43 AM",3.629,76.3,70.7,1,2022-04-24T13:14:43.000Z
"4/24/2022, 8:19:43 AM",3.629,76.5,70.7,1,2022-04-24T13:19:43.000Z
"4/24/2022, 8:24:43 AM",3.629,76.8,70.7,1,2022-04-24T13:24:43.000Z
"4/24/2022, 8:29:43 AM",3.628,77.2,70.7,1,2022-04-24T13:29:43.000Z
"4/24/2022, 8:34:43 AM",3.629,77.4,70.7,1,2022-04-24T13:34:43.000Z
"4/24/2022, 8:39:43 AM",3.628,77.5,70.6,1,2022-04-24T13:39:43.000Z
"4/24/2022, 8:44:43 AM",3.628,77.7,70.6,1,2022-04-24T13:44:43.000Z
"4/24/2022, 8:49:43 AM",3.628,77.9,70.7,1,2022-04-24T13:49:43.000Z
"4/24/2022, 8:54:43 AM",3.628,78.3,70.7,1,2022-04-24T13:54:43.000Z
"4/24/2022, 8:59:43 AM",3.628,78.4,70.7,2,2022-04-24T13:59:43.000Z
"4/24/2022, 9:04:43 AM",3.628,78.8,70.7,2,2022-04-24T14:04:43.000Z
"4/24/2022, 9:09:43 AM",3.628,79.2,70.7,2,2022-04-24T14:09:43.000Z
"4/24/2022, 9:14:43 AM",3.628,79.3,70.6,2,2022-04-24T14:14:43.000Z
"4/24/2022, 9:19:43 AM",3.628,79.5,70.6,1,2022-04-24T14:19:43.000Z
"4/24/2022, 9:24:43 AM",3.628,79.7,70.5,1,2022-04-24T14:24:43.000Z
"4/24/2022, 9:29:43 AM",3.628,80.1,70.5,1,2022-04-24T14:29:43.000Z
"4/24/2022, 9:34:43 AM",3.628,80.4,70.6,1,2022-04-24T14:34:43.000Z
"4/24/2022, 9:39:43 AM",3.628,80.6,70.6,1,2022-04-24T14:39:43.000Z
"4/24/2022, 9:44:43 AM",3.628,81,70.6,1,2022-04-24T14:44:43.000Z
"4/24/2022, 9:49:43 AM",3.628,81.3,70.6,1,2022-04-24T14:49:43.000Z
"4/24/2022, 9:54:43 AM",3.628,81.7,70.6,1,2022-04-24T14:54:43.000Z
"4/24/2022, 9:59:43 AM",3.628,82.2,70.6,1,2022-04-24T14:59:43.000Z
"4/24/2022, 10:04:43 AM",3.628,82.6,70.6,1,2022-04-24T15:04:43.000Z
"4/24/2022, 10:09:43 AM",3.628,82.9,70.5,0,2022-04-24T15:09:43.000Z
"4/24/2022, 10:14:43 AM",3.627,83.5,70.5,1,2022-04-24T15:14:43.000Z
"4/24/2022, 10:19:43 AM",3.628,83.8,70.4,1,2022-04-24T15:19:43.000Z
"4/24/2022, 10:24:43 AM",3.628,84.4,70.3,0,2022-04-24T15:24:43.000Z
"4/24/2022, 10:29:43 AM",3.628,84.7,70.3,0,2022-04-24T15:29:43.000Z
"4/24/2022, 10:34:43 AM",3.628,85.1,70.2,0,2022-04-24T15:34:43.000Z
"4/24/2022, 10:39:43 AM",3.627,85.5,70.1,0,2022-04-24T15:39:43.000Z
"4/24/2022, 10:44:43 AM",3.628,85.8,70,0,2022-04-24T15:44:43.000Z
"4/24/2022, 10:49:43 AM",3.627,86.4,69.9,1,2022-04-24T15:49:43.000Z
"4/24/2022, 10:54:43 AM",3.627,86.9,69.8,0,2022-04-24T15:54:43.000Z
"4/24/2022, 10:59:43 AM",3.627,87.4,69.7,0,2022-04-24T15:59:43.000Z
"4/24/2022, 11:04:43 AM",3.627,88,69.6,0,2022-04-24T16:04:43.000Z
"4/24/2022, 11:09:43 AM",3.627,88.3,69.5,0,2022-04-24T16:09:43.000Z
"4/24/2022, 11:14:43 AM",3.627,88.5,69.3,0,2022-04-24T16:14:43.000Z
"4/24/2022, 11:19:43 AM",3.627,88.9,69.2,0,2022-04-24T16:19:43.000Z
